"","FIPS","STNAME","CTYNAME","population"
"2621",48193,"Texas","Hamilton County",8222
"2622",48195,"Texas","Hansford County",5285
"2623",48197,"Texas","Hardeman County",3549
"2624",48199,"Texas","Hardin County",56231
"2625",48201,"Texas","Harris County",4731145
"2626",48203,"Texas","Harrison County",68839
"2627",48205,"Texas","Hartley County",5382
"2628",48207,"Texas","Haskell County",5416
"2629",48209,"Texas","Hays County",241067
"2630",48211,"Texas","Hemphill County",3382
"2631",48213,"Texas","Henderson County",82150
"2632",48215,"Texas","Hidalgo County",870781
"2633",48217,"Texas","Hill County",35874
"2634",48219,"Texas","Hockley County",21537
"2635",48221,"Texas","Hood County",61598
"2636",48223,"Texas","Hopkins County",36787
"2637",48225,"Texas","Houston County",22066
"2638",48227,"Texas","Howard County",34860
"2639",48229,"Texas","Hudspeth County",3202
"2640",48231,"Texas","Hunt County",99956
"2641",48233,"Texas","Hutchinson County",20617
"2642",48235,"Texas","Irion County",1513
"2643",48237,"Texas","Jack County",8472
"2644",48239,"Texas","Jackson County",14988
"2645",48241,"Texas","Jasper County",32980
"2646",48243,"Texas","Jeff Davis County",1996
"2647",48245,"Texas","Jefferson County",256526
"2648",48247,"Texas","Jim Hogg County",4838
"2649",48249,"Texas","Jim Wells County",38891
"2650",48251,"Texas","Johnson County",179927
"2651",48253,"Texas","Jones County",19663
"2652",48255,"Texas","Karnes County",14710
"2653",48257,"Texas","Kaufman County",145310
"2654",48259,"Texas","Kendall County",44279
"2655",48261,"Texas","Kenedy County",350
"2656",48263,"Texas","Kent County",753
"2657",48265,"Texas","Kerr County",52598
"2658",48267,"Texas","Kimble County",4286
"2659",48269,"Texas","King County",265
"2660",48271,"Texas","Kinney County",3129
"2661",48273,"Texas","Kleberg County",31040
"2662",48275,"Texas","Knox County",3353
"2663",48277,"Texas","Lamar County",50088
"2664",48279,"Texas","Lamb County",13045
"2665",48281,"Texas","Lampasas County",21627
"2666",48283,"Texas","La Salle County",6664
"2667",48285,"Texas","Lavaca County",20337
"2668",48287,"Texas","Lee County",17478
"2669",48289,"Texas","Leon County",15719
"2670",48291,"Texas","Liberty County",91628
"2671",48293,"Texas","Limestone County",22146
"2672",48295,"Texas","Lipscomb County",3059
"2673",48297,"Texas","Live Oak County",11335
"2674",48299,"Texas","Llano County",21243
"2675",48301,"Texas","Loving County",64
"2676",48303,"Texas","Lubbock County",310639
"2677",48305,"Texas","Lynn County",5596
"2678",48307,"Texas","McCulloch County",7630
"2679",48309,"Texas","McLennan County",260579
"2680",48311,"Texas","McMullen County",600
"2681",48313,"Texas","Madison County",13455
"2682",48315,"Texas","Marion County",9725
"2683",48317,"Texas","Martin County",5237
"2684",48319,"Texas","Mason County",3953
"2685",48321,"Texas","Matagorda County",36255
"2686",48323,"Texas","Maverick County",57887
"2687",48325,"Texas","Medina County",50748
"2688",48327,"Texas","Menard County",1962
"2689",48329,"Texas","Midland County",169983
"2690",48331,"Texas","Milam County",24754
"2691",48333,"Texas","Mills County",4456
"2692",48335,"Texas","Mitchell County",8990
"2693",48337,"Texas","Montague County",19965
"2694",48339,"Texas","Montgomery County",620443
"2695",48341,"Texas","Moore County",21358
"2696",48343,"Texas","Morris County",11973
"2697",48345,"Texas","Motley County",1063
"2698",48347,"Texas","Nacogdoches County",64653
"2699",48349,"Texas","Navarro County",52624
"2700",48351,"Texas","Newton County",12217
"2701",48353,"Texas","Nolan County",14738
"2702",48355,"Texas","Nueces County",353178
"2703",48357,"Texas","Ochiltree County",10015
"2704",48359,"Texas","Oldham County",1758
"2705",48361,"Texas","Orange County",84808
"2706",48363,"Texas","Palo Pinto County",28409
"2707",48365,"Texas","Panola County",22491
"2708",48367,"Texas","Parker County",148222
"2709",48369,"Texas","Parmer County",9869
"2710",48371,"Texas","Pecos County",15193
"2711",48373,"Texas","Polk County",50123
"2712",48375,"Texas","Potter County",118525
"2713",48377,"Texas","Presidio County",6131
"2714",48379,"Texas","Rains County",12164
"2715",48381,"Texas","Randall County",140753
"2716",48383,"Texas","Reagan County",3385
"2717",48385,"Texas","Real County",2758
"2718",48387,"Texas","Red River County",11587
"2719",48389,"Texas","Reeves County",14748
"2720",48391,"Texas","Refugio County",6741
"2721",48393,"Texas","Roberts County",827
"2722",48395,"Texas","Robertson County",16757
"2723",48397,"Texas","Rockwall County",107819
"2724",48399,"Texas","Runnels County",9900
"2725",48401,"Texas","Rusk County",52214
"2726",48403,"Texas","Sabine County",9894
"2727",48405,"Texas","San Augustine County",7918
"2728",48407,"Texas","San Jacinto County",27402
"2729",48409,"Texas","San Patricio County",68755
"2730",48411,"Texas","San Saba County",5730
"2731",48413,"Texas","Schleicher County",2451
"2732",48415,"Texas","Scurry County",16932
"2733",48417,"Texas","Shackelford County",3105
"2734",48419,"Texas","Shelby County",24022
"2735",48421,"Texas","Sherman County",2782
"2736",48423,"Texas","Smith County",233479
"2737",48425,"Texas","Somervell County",9205
"2738",48427,"Texas","Starr County",65920
"2739",48429,"Texas","Stephens County",9101
"2740",48431,"Texas","Sterling County",1372
"2741",48433,"Texas","Stonewall County",1245
"2742",48435,"Texas","Sutton County",3372
"2743",48437,"Texas","Swisher County",6971
"2744",48439,"Texas","Tarrant County",2110640
"2745",48441,"Texas","Taylor County",143208
"2746",48443,"Texas","Terrell County",760
"2747",48445,"Texas","Terry County",11831
"2748",48447,"Texas","Throckmorton County",1440
"2749",48449,"Texas","Titus County",31247
"2750",48451,"Texas","Tom Green County",120003
"2751",48453,"Texas","Travis County",1290188
"2752",48455,"Texas","Trinity County",13602
"2753",48457,"Texas","Tyler County",19798
"2754",48459,"Texas","Upshur County",40892
"2755",48461,"Texas","Upton County",3308
"2756",48463,"Texas","Uvalde County",24564
"2757",48465,"Texas","Val Verde County",47586
"2758",48467,"Texas","Van Zandt County",59541
"2759",48469,"Texas","Victoria County",91319
"2760",48471,"Texas","Walker County",76400
"2761",48473,"Texas","Waller County",56794
"2762",48475,"Texas","Ward County",11644
"2763",48477,"Texas","Washington County",35805
"2764",48479,"Texas","Webb County",267114
"2765",48481,"Texas","Wharton County",41570
"2766",48483,"Texas","Wheeler County",4990
"2767",48485,"Texas","Wichita County",129350
"2768",48487,"Texas","Wilbarger County",12887
"2769",48489,"Texas","Willacy County",20164
"2770",48491,"Texas","Williamson County",609017
"2771",48493,"Texas","Wilson County",49753
"2772",48495,"Texas","Winkler County",7791
"2773",48497,"Texas","Wise County",68632
"2774",48499,"Texas","Wood County",44843
"2775",48501,"Texas","Yoakum County",7694
"2776",48503,"Texas","Young County",17867
"2777",48505,"Texas","Zapata County",13889
"2778",48507,"Texas","Zavala County",9670
"2779",49001,"Utah","Beaver County",7072
"2780",49003,"Utah","Box Elder County",57666
"2781",49005,"Utah","Cache County",133154
"2782",49007,"Utah","Carbon County",20412
"2783",49009,"Utah","Daggett County",935
"2784",49011,"Utah","Davis County",362679
"2785",49013,"Utah","Duchesne County",19596
"2786",49015,"Utah","Emery County",9825
"2787",49017,"Utah","Garfield County",5083
"2788",49019,"Utah","Grand County",9669
"2789",49021,"Utah","Iron County",57289
"2790",49023,"Utah","Juab County",11786
"2791",49025,"Utah","Kane County",7667
"2792",49027,"Utah","Millard County",12975
"2793",49029,"Utah","Morgan County",12295
"2794",49031,"Utah","Piute County",1438
"2795",49033,"Utah","Rich County",2510
"2796",49035,"Utah","Salt Lake County",1185238
"2797",49037,"Utah","San Juan County",14518
"2798",49039,"Utah","Sanpete County",28437
"2799",49041,"Utah","Sevier County",21522
"2800",49043,"Utah","Summit County",42357
"2801",49045,"Utah","Tooele County",72698
"2802",49047,"Utah","Uintah County",35620
"2803",49049,"Utah","Utah County",659399
"2804",49051,"Utah","Wasatch County",34788
"2805",49053,"Utah","Washington County",180279
"2806",49055,"Utah","Wayne County",2486
"2807",49057,"Utah","Weber County",262223
"2808",50001,"Vermont","Addison County",37363
"2809",50003,"Vermont","Bennington County",37347
"2810",50005,"Vermont","Caledonia County",30233
"2811",50007,"Vermont","Chittenden County",168323
"2812",50009,"Vermont","Essex County",5920
"2813",50011,"Vermont","Franklin County",49946
"2814",50013,"Vermont","Grand Isle County",7293
"2815",50015,"Vermont","Lamoille County",25945
"2816",50017,"Vermont","Orange County",29277
"2817",50019,"Vermont","Orleans County",27393
"2818",50021,"Vermont","Rutland County",60572
"2819",50023,"Vermont","Washington County",59807
"2820",50025,"Vermont","Windham County",45905
"2821",50027,"Vermont","Windsor County",57753
"2822",51001,"Virginia","Accomack County",33413
"2823",51003,"Virginia","Albemarle County",112395
"2824",51005,"Virginia","Alleghany County",15223
"2825",51007,"Virginia","Amelia County",13265
"2826",51009,"Virginia","Amherst County",31307
"2827",51011,"Virginia","Appomattox County",16119
"2828",51013,"Virginia","Arlington County",238643
"2829",51015,"Virginia","Augusta County",77487
"2830",51017,"Virginia","Bath County",4209
"2831",51019,"Virginia","Bedford County",79462
"2832",51021,"Virginia","Bland County",6270
"2833",51023,"Virginia","Botetourt County",33596
"2834",51025,"Virginia","Brunswick County",15849
"2835",51027,"Virginia","Buchanan County",20355
"2836",51029,"Virginia","Buckingham County",16824
"2837",51031,"Virginia","Campbell County",55696
"2838",51033,"Virginia","Caroline County",30887
"2839",51035,"Virginia","Carroll County",29155
"2840",51036,"Virginia","Charles City County",6773
"2841",51037,"Virginia","Charlotte County",11529
"2842",51041,"Virginia","Chesterfield County",364548
"2843",51043,"Virginia","Clarke County",14783
"2844",51045,"Virginia","Craig County",4892
"2845",51047,"Virginia","Culpeper County",52552
"2846",51049,"Virginia","Cumberland County",9675
"2847",51051,"Virginia","Dickenson County",14124
"2848",51053,"Virginia","Dinwiddie County",27947
"2849",51057,"Virginia","Essex County",10599
"2850",51059,"Virginia","Fairfax County",1150309
"2851",51061,"Virginia","Fauquier County",72972
"2852",51063,"Virginia","Floyd County",15476
"2853",51065,"Virginia","Fluvanna County",27249
"2854",51067,"Virginia","Franklin County",54477
"2855",51069,"Virginia","Frederick County",91419
"2856",51071,"Virginia","Giles County",16787
"2857",51073,"Virginia","Gloucester County",38711
"2858",51075,"Virginia","Goochland County",24727
"2859",51077,"Virginia","Grayson County",15333
"2860",51079,"Virginia","Greene County",20552
"2861",51081,"Virginia","Greensville County",11391
"2862",51083,"Virginia","Halifax County",34022
"2863",51085,"Virginia","Hanover County",109979
"2864",51087,"Virginia","Henrico County",334389
"2865",51089,"Virginia","Henry County",50948
"2866",51091,"Virginia","Highland County",2232
"2867",51093,"Virginia","Isle of Wight County",38606
"2868",51095,"Virginia","James City County",78254
"2869",51097,"Virginia","King and Queen County",6608
"2870",51099,"Virginia","King George County",26723
"2871",51101,"Virginia","King William County",17810
"2872",51103,"Virginia","Lancaster County",10919
"2873",51105,"Virginia","Lee County",22173
"2874",51107,"Virginia","Loudoun County",420959
"2875",51109,"Virginia","Louisa County",37596
"2876",51111,"Virginia","Lunenburg County",11936
"2877",51113,"Virginia","Madison County",13837
"2878",51115,"Virginia","Mathews County",8533
"2879",51117,"Virginia","Mecklenburg County",30319
"2880",51119,"Virginia","Middlesex County",10625
"2881",51121,"Virginia","Montgomery County",99721
"2882",51125,"Virginia","Nelson County",14775
"2883",51127,"Virginia","New Kent County",22945
"2884",51131,"Virginia","Northampton County",12282
"2885",51133,"Virginia","Northumberland County",11839
"2886",51135,"Virginia","Nottoway County",15642
"2887",51137,"Virginia","Orange County",36254
"2888",51139,"Virginia","Page County",23709
"2889",51141,"Virginia","Patrick County",17608
"2890",51143,"Virginia","Pittsylvania County",60501
"2891",51145,"Virginia","Powhatan County",30333
"2892",51147,"Virginia","Prince Edward County",21849
"2893",51149,"Virginia","Prince George County",43010
"2894",51153,"Virginia","Prince William County",482204
"2895",51155,"Virginia","Pulaski County",33800
"2896",51157,"Virginia","Rappahannock County",7348
"2897",51159,"Virginia","Richmond County",8923
"2898",51161,"Virginia","Roanoke County",96929
"2899",51163,"Virginia","Rockbridge County",22650
"2900",51165,"Virginia","Rockingham County",83757
"2901",51167,"Virginia","Russell County",25781
"2902",51169,"Virginia","Scott County",21576
"2903",51171,"Virginia","Shenandoah County",44186
"2904",51173,"Virginia","Smyth County",29800
"2905",51175,"Virginia","Southampton County",17996
"2906",51177,"Virginia","Spotsylvania County",140032
"2907",51179,"Virginia","Stafford County",156927
"2908",51181,"Virginia","Surry County",6561
"2909",51183,"Virginia","Sussex County",10829
"2910",51185,"Virginia","Tazewell County",40429
"2911",51187,"Virginia","Warren County",40727
"2912",51191,"Virginia","Washington County",53935
"2913",51193,"Virginia","Westmoreland County",18477
"2914",51195,"Virginia","Wise County",36130
"2915",51197,"Virginia","Wythe County",28290
"2916",51199,"Virginia","York County",70045
"2917",51510,"Virginia","Alexandria city",159467
"2918",51520,"Virginia","Bristol city",17219
"2919",51530,"Virginia","Buena Vista city",6641
"2920",51540,"Virginia","Charlottesville city",46553
"2921",51550,"Virginia","Chesapeake city",249422
"2922",51570,"Virginia","Colonial Heights city",18170
"2923",51580,"Virginia","Covington city",5737
"2924",51590,"Virginia","Danville city",42590
"2925",51595,"Virginia","Emporia city",5766
"2926",51600,"Virginia","Fairfax city",24146
"2927",51610,"Virginia","Falls Church city",14658
"2928",51620,"Virginia","Franklin city",8180
"2929",51630,"Virginia","Fredericksburg city",27982
"2930",51640,"Virginia","Galax city",6720
"2931",51650,"Virginia","Hampton city",137148
"2932",51660,"Virginia","Harrisonburg city",51814
"2933",51670,"Virginia","Hopewell city",23033
"2934",51678,"Virginia","Lexington city",7320
"2935",51680,"Virginia","Lynchburg city",79009
"2936",51683,"Virginia","Manassas city",42772
"2937",51685,"Virginia","Manassas Park city",17219
"2938",51690,"Virginia","Martinsville city",13485
"2939",51700,"Virginia","Newport News city",186247
"2940",51710,"Virginia","Norfolk city",238005
"2941",51720,"Virginia","Norton city",3687
"2942",51730,"Virginia","Petersburg city",33458
"2943",51735,"Virginia","Poquoson city",12460
"2944",51740,"Virginia","Portsmouth city",97915
"2945",51750,"Virginia","Radford city",16070
"2946",51760,"Virginia","Richmond city",226610
"2947",51770,"Virginia","Roanoke city",100011
"2948",51775,"Virginia","Salem city",25346
"2949",51790,"Virginia","Staunton city",25750
"2950",51800,"Virginia","Suffolk city",94324
"2951",51810,"Virginia","Virginia Beach city",459470
"2952",51820,"Virginia","Waynesboro city",22196
"2953",51830,"Virginia","Williamsburg city",15425
"2954",51840,"Virginia","Winchester city",28120
"2955",53001,"Washington","Adams County",20613
"2956",53003,"Washington","Asotin County",22285
"2957",53005,"Washington","Benton County",206873
"2958",53007,"Washington","Chelan County",79074
"2959",53009,"Washington","Clallam County",77155
"2960",53011,"Washington","Clark County",503311
"2961",53013,"Washington","Columbia County",3952
"2962",53015,"Washington","Cowlitz County",110730
"2963",53017,"Washington","Douglas County",42938
"2964",53019,"Washington","Ferry County",7178
"2965",53021,"Washington","Franklin County",96749
"2966",53023,"Washington","Garfield County",2286
"2967",53025,"Washington","Grant County",99123
"2968",53027,"Washington","Grays Harbor County",75636
"2969",53029,"Washington","Island County",86857
"2970",53031,"Washington","Jefferson County",32977
"2971",53033,"Washington","King County",2269675
"2972",53035,"Washington","Kitsap County",275611
"2973",53037,"Washington","Kittitas County",44337
"2974",53039,"Washington","Klickitat County",22735
"2975",53041,"Washington","Lewis County",82149
"2976",53043,"Washington","Lincoln County",10876
"2977",53045,"Washington","Mason County",65726
"2978",53047,"Washington","Okanogan County",42104
"2979",53049,"Washington","Pacific County",23365
"2980",53051,"Washington","Pend Oreille County",13401
"2981",53053,"Washington","Pierce County",921130
"2982",53055,"Washington","San Juan County",17788
"2983",53057,"Washington","Skagit County",129523
"2984",53059,"Washington","Skamania County",12036
"2985",53061,"Washington","Snohomish County",827957
"2986",53063,"Washington","Spokane County",539339
"2987",53065,"Washington","Stevens County",46445
"2988",53067,"Washington","Thurston County",294793
"2989",53069,"Washington","Wahkiakum County",4422
"2990",53071,"Washington","Walla Walla County",62584
"2991",53073,"Washington","Whatcom County",226847
"2992",53075,"Washington","Whitman County",47973
"2993",53077,"Washington","Yakima County",256728
"2994",54001,"West Virginia","Barbour County",15465
"2995",54003,"West Virginia","Berkeley County",122076
"2996",54005,"West Virginia","Boone County",21809
"2997",54007,"West Virginia","Braxton County",12447
"2998",54009,"West Virginia","Brooke County",22559
"2999",54011,"West Virginia","Cabell County",94350
"3000",54013,"West Virginia","Calhoun County",6229
"3001",54015,"West Virginia","Clay County",8051
"3002",54017,"West Virginia","Doddridge County",7808
"3003",54019,"West Virginia","Fayette County",40488
"3004",54021,"West Virginia","Gilmer County",7408
"3005",54023,"West Virginia","Grant County",10976
"3006",54025,"West Virginia","Greenbrier County",32977
"3007",54027,"West Virginia","Hampshire County",23093
"3008",54029,"West Virginia","Hancock County",29095
"3009",54031,"West Virginia","Hardy County",14299
"3010",54033,"West Virginia","Harrison County",65921
"3011",54035,"West Virginia","Jackson County",27791
"3012",54037,"West Virginia","Jefferson County",57701
"3013",54039,"West Virginia","Kanawha County",180745
"3014",54041,"West Virginia","Lewis County",17033
"3015",54043,"West Virginia","Lincoln County",20463
"3016",54045,"West Virginia","Logan County",32567
"3017",54047,"West Virginia","McDowell County",19111
"3018",54049,"West Virginia","Marion County",56205
"3019",54051,"West Virginia","Marshall County",30591
"3020",54053,"West Virginia","Mason County",25453
"3021",54055,"West Virginia","Mercer County",59664
"3022",54057,"West Virginia","Mineral County",26938
"3023",54059,"West Virginia","Mingo County",23568
"3024",54061,"West Virginia","Monongalia County",105822
"3025",54063,"West Virginia","Monroe County",12376
"3026",54065,"West Virginia","Morgan County",17063
"3027",54067,"West Virginia","Nicholas County",24604
"3028",54069,"West Virginia","Ohio County",42425
"3029",54071,"West Virginia","Pendleton County",6143
"3030",54073,"West Virginia","Pleasants County",7653
"3031",54075,"West Virginia","Pocahontas County",7869
"3032",54077,"West Virginia","Preston County",34216
"3033",54079,"West Virginia","Putnam County",57440
"3034",54081,"West Virginia","Raleigh County",74591
"3035",54083,"West Virginia","Randolph County",27932
"3036",54085,"West Virginia","Ritchie County",8444
"3037",54087,"West Virginia","Roane County",14028
"3038",54089,"West Virginia","Summers County",11959
"3039",54091,"West Virginia","Taylor County",16705
"3040",54093,"West Virginia","Tucker County",6762
"3041",54095,"West Virginia","Tyler County",8313
"3042",54097,"West Virginia","Upshur County",23816
"3043",54099,"West Virginia","Wayne County",38982
"3044",54101,"West Virginia","Webster County",8378
"3045",54103,"West Virginia","Wetzel County",14442
"3046",54105,"West Virginia","Wirt County",5194
"3047",54107,"West Virginia","Wood County",84296
"3048",54109,"West Virginia","Wyoming County",21382
"3049",55001,"Wisconsin","Adams County",20654
"3050",55003,"Wisconsin","Ashland County",16027
"3051",55005,"Wisconsin","Barron County",46711
"3052",55007,"Wisconsin","Bayfield County",16220
"3053",55009,"Wisconsin","Brown County",268740
"3054",55011,"Wisconsin","Buffalo County",13317
"3055",55013,"Wisconsin","Burnett County",16526
"3056",55015,"Wisconsin","Calumet County",52442
"3057",55017,"Wisconsin","Chippewa County",66297
"3058",55019,"Wisconsin","Clark County",34659
"3059",55021,"Wisconsin","Columbia County",58490
"3060",55023,"Wisconsin","Crawford County",16113
"3061",55025,"Wisconsin","Dane County",561504
"3062",55027,"Wisconsin","Dodge County",89396
"3063",55029,"Wisconsin","Door County",30066
"3064",55031,"Wisconsin","Douglas County",44295
"3065",55033,"Wisconsin","Dunn County",45440
"3066",55035,"Wisconsin","Eau Claire County",105710
"3067",55037,"Wisconsin","Florence County",4558
"3068",55039,"Wisconsin","Fond du Lac County",104154
"3069",55041,"Wisconsin","Forest County",9179
"3070",55043,"Wisconsin","Grant County",51938
"3071",55045,"Wisconsin","Green County",37093
"3072",55047,"Wisconsin","Green Lake County",19018
"3073",55049,"Wisconsin","Iowa County",23709
"3074",55051,"Wisconsin","Iron County",6137
"3075",55053,"Wisconsin","Jackson County",21145
"3076",55055,"Wisconsin","Jefferson County",84900
"3077",55057,"Wisconsin","Juneau County",26718
"3078",55059,"Wisconsin","Kenosha County",169151
"3079",55061,"Wisconsin","Kewaunee County",20563
"3080",55063,"Wisconsin","La Crosse County",120784
"3081",55065,"Wisconsin","Lafayette County",16611
"3082",55067,"Wisconsin","Langlade County",19491
"3083",55069,"Wisconsin","Lincoln County",28415
"3084",55071,"Wisconsin","Manitowoc County",81359
"3085",55073,"Wisconsin","Marathon County",138013
"3086",55075,"Wisconsin","Marinette County",41872
"3087",55077,"Wisconsin","Marquette County",15592
"3088",55078,"Wisconsin","Menominee County",4255
"3089",55079,"Wisconsin","Milwaukee County",939489
"3090",55081,"Wisconsin","Monroe County",46274
"3091",55083,"Wisconsin","Oconto County",38965
"3092",55085,"Wisconsin","Oneida County",37845
"3093",55087,"Wisconsin","Outagamie County",190705
"3094",55089,"Wisconsin","Ozaukee County",91503
"3095",55091,"Wisconsin","Pepin County",7318
"3096",55093,"Wisconsin","Pierce County",42212
"3097",55095,"Wisconsin","Polk County",44977
"3098",55097,"Wisconsin","Portage County",70377
"3099",55099,"Wisconsin","Price County",14054
"3100",55101,"Wisconsin","Racine County",197727
"3101",55103,"Wisconsin","Richland County",17304
"3102",55105,"Wisconsin","Rock County",163687
"3103",55107,"Wisconsin","Rusk County",14188
"3104",55109,"Wisconsin","St. Croix County",93536
"3105",55111,"Wisconsin","Sauk County",65763
"3106",55113,"Wisconsin","Sawyer County",18074
"3107",55115,"Wisconsin","Shawano County",40881
"3108",55117,"Wisconsin","Sheboygan County",118034
"3109",55119,"Wisconsin","Taylor County",19913
"3110",55121,"Wisconsin","Trempealeau County",30760
"3111",55123,"Wisconsin","Vernon County",30714
"3112",55125,"Wisconsin","Vilas County",23047
"3113",55127,"Wisconsin","Walworth County",106478
"3114",55129,"Wisconsin","Washburn County",16623
"3115",55131,"Wisconsin","Washington County",136761
"3116",55133,"Wisconsin","Waukesha County",406978
"3117",55135,"Wisconsin","Waupaca County",51812
"3118",55137,"Wisconsin","Waushara County",24520
"3119",55139,"Wisconsin","Winnebago County",171730
"3120",55141,"Wisconsin","Wood County",74207
"3121",56001,"Wyoming","Albany County",37066
"3122",56003,"Wyoming","Big Horn County",11521
"3123",56005,"Wyoming","Campbell County",47026
"3124",56007,"Wyoming","Carbon County",14537
"3125",56009,"Wyoming","Converse County",13751
"3126",56011,"Wyoming","Crook County",7181
"3127",56013,"Wyoming","Fremont County",39234
"3128",56015,"Wyoming","Goshen County",12498
"3129",56017,"Wyoming","Hot Springs County",4621
"3130",56019,"Wyoming","Johnson County",8447
"3131",56021,"Wyoming","Laramie County",100512
"3132",56023,"Wyoming","Lincoln County",19581
"3133",56025,"Wyoming","Natrona County",79955
"3134",56027,"Wyoming","Niobrara County",2467
"3135",56029,"Wyoming","Park County",29624
"3136",56031,"Wyoming","Platte County",8605
"3137",56033,"Wyoming","Sheridan County",30921
"3138",56035,"Wyoming","Sublette County",8728
"3139",56037,"Wyoming","Sweetwater County",42272
"3140",56039,"Wyoming","Teton County",23331
"3141",56041,"Wyoming","Uinta County",20450
"3142",56043,"Wyoming","Washakie County",7685
"3143",56045,"Wyoming","Weston County",6838
