"","STATE","STNAME","AGEGRP","RACE","ESTIM","MR","NUM_DIFF","EOC","COVERAGE"
"358",6,"California",18,"A_AIC",78943,67863,-11080,-15.09,"undercount"
"359",6,"California",18,"NHPI_A",917,863,-54,-6.07,"undercount"
"360",6,"California",18,"NHPI_AIC",1663,1683,20,1.2,"overcount"
"361",8,"Colorado",1,"A_A",10765,9477,-1288,-12.73,"undercount"
"362",8,"Colorado",1,"A_AIC",16680,17506,826,4.83,"overcount"
"363",8,"Colorado",1,"NHPI_A",664,734,70,10.01,"overcount"
"364",8,"Colorado",1,"NHPI_AIC",1683,1888,205,11.48,"overcount"
"365",8,"Colorado",2,"A_A",11096,10911,-185,-1.68,"undercount"
"366",8,"Colorado",2,"A_AIC",16398,17758,1360,7.96,"overcount"
"367",8,"Colorado",2,"NHPI_A",816,750,-66,-8.43,"undercount"
"368",8,"Colorado",2,"NHPI_AIC",1698,1756,58,3.36,"overcount"
"369",8,"Colorado",3,"A_A",9156,9849,693,7.29,"overcount"
"370",8,"Colorado",3,"A_AIC",13556,15456,1900,13.1,"overcount"
"371",8,"Colorado",3,"NHPI_A",614,715,101,15.2,"overcount"
"372",8,"Colorado",3,"NHPI_AIC",1421,1585,164,10.91,"overcount"
"373",8,"Colorado",4,"A_A",8488,9214,726,8.2,"overcount"
"374",8,"Colorado",4,"A_AIC",12189,14028,1839,14.03,"overcount"
"375",8,"Colorado",4,"NHPI_A",634,719,85,12.56,"overcount"
"376",8,"Colorado",4,"NHPI_AIC",1423,1533,110,7.44,"overcount"
"377",8,"Colorado",5,"A_A",9542,10737,1195,11.79,"overcount"
"378",8,"Colorado",5,"A_AIC",13018,14867,1849,13.26,"overcount"
"379",8,"Colorado",5,"NHPI_A",632,939,307,39.08,"overcount"
"380",8,"Colorado",5,"NHPI_AIC",1350,1722,372,24.22,"overcount"
"381",8,"Colorado",6,"A_A",11237,12629,1392,11.67,"overcount"
"382",8,"Colorado",6,"A_AIC",14179,16199,2020,13.3,"overcount"
"383",8,"Colorado",6,"NHPI_A",685,843,158,20.68,"overcount"
"384",8,"Colorado",6,"NHPI_AIC",1360,1556,196,13.44,"overcount"
"385",8,"Colorado",7,"A_A",12636,12708,72,0.57,"overcount"
"386",8,"Colorado",7,"A_AIC",14994,15824,830,5.39,"overcount"
"387",8,"Colorado",7,"NHPI_A",650,711,61,8.96,"overcount"
"388",8,"Colorado",7,"NHPI_AIC",1254,1330,76,5.88,"overcount"
"389",8,"Colorado",8,"A_A",14136,13895,-241,-1.72,"undercount"
"390",8,"Colorado",8,"A_AIC",16244,16535,291,1.78,"overcount"
"391",8,"Colorado",8,"NHPI_A",611,639,28,4.48,"overcount"
"392",8,"Colorado",8,"NHPI_AIC",1186,1150,-36,-3.08,"undercount"
"393",8,"Colorado",9,"A_A",11762,11893,131,1.11,"overcount"
"394",8,"Colorado",9,"A_AIC",13385,13669,284,2.1,"overcount"
"395",8,"Colorado",9,"NHPI_A",583,535,-48,-8.59,"undercount"
"396",8,"Colorado",9,"NHPI_AIC",982,978,-4,-0.41,"undercount"
"397",8,"Colorado",10,"A_A",9864,10531,667,6.54,"overcount"
"398",8,"Colorado",10,"A_AIC",11209,12157,948,8.11,"overcount"
"399",8,"Colorado",10,"NHPI_A",552,558,6,1.08,"overcount"
"400",8,"Colorado",10,"NHPI_AIC",994,987,-7,-0.71,"undercount"
"401",8,"Colorado",11,"A_A",8435,8888,453,5.23,"overcount"
"402",8,"Colorado",11,"A_AIC",9503,10151,648,6.59,"overcount"
"403",8,"Colorado",11,"NHPI_A",417,413,-4,-0.96,"undercount"
"404",8,"Colorado",11,"NHPI_AIC",799,706,-93,-12.36,"undercount"
"405",8,"Colorado",12,"A_A",6718,7234,516,7.4,"overcount"
"406",8,"Colorado",12,"A_AIC",7434,8045,611,7.89,"overcount"
"407",8,"Colorado",12,"NHPI_A",330,302,-28,-8.86,"undercount"
"408",8,"Colorado",12,"NHPI_AIC",519,497,-22,-4.33,"undercount"
"409",8,"Colorado",13,"A_A",5394,5708,314,5.66,"overcount"
"410",8,"Colorado",13,"A_AIC",5861,6140,279,4.65,"overcount"
"411",8,"Colorado",13,"NHPI_A",234,272,38,15.02,"overcount"
"412",8,"Colorado",13,"NHPI_AIC",358,406,48,12.57,"overcount"
"413",8,"Colorado",14,"A_A",3658,3914,256,6.76,"overcount"
"414",8,"Colorado",14,"A_AIC",3969,4150,181,4.46,"overcount"
"415",8,"Colorado",14,"NHPI_A",152,127,-25,-17.92,"undercount"
"416",8,"Colorado",14,"NHPI_AIC",239,201,-38,-17.27,"undercount"
"417",8,"Colorado",15,"A_A",2623,2766,143,5.31,"overcount"
"418",8,"Colorado",15,"A_AIC",2801,2891,90,3.16,"overcount"
"419",8,"Colorado",15,"NHPI_A",98,82,-16,-17.78,"undercount"
"420",8,"Colorado",15,"NHPI_AIC",146,113,-33,-25.48,"undercount"
"421",8,"Colorado",16,"A_A",2059,2044,-15,-0.73,"undercount"
"422",8,"Colorado",16,"A_AIC",2221,2157,-64,-2.92,"undercount"
"423",8,"Colorado",16,"NHPI_A",69,55,-14,-22.58,"undercount"
"424",8,"Colorado",16,"NHPI_AIC",113,81,-32,-32.99,"undercount"
"425",8,"Colorado",17,"A_A",1445,1357,-88,-6.28,"undercount"
"426",8,"Colorado",17,"A_AIC",1536,1357,-179,-12.37,"undercount"
"427",8,"Colorado",17,"NHPI_A",40,13,-27,-101.89,"undercount"
"428",8,"Colorado",17,"NHPI_AIC",68,34,-34,-66.67,"undercount"
"429",8,"Colorado",18,"A_A",1261,1064,-197,-16.95,"undercount"
"430",8,"Colorado",18,"A_AIC",1350,1116,-234,-18.98,"undercount"
"431",8,"Colorado",18,"NHPI_A",42,13,-29,-105.45,"undercount"
"432",8,"Colorado",18,"NHPI_AIC",81,42,-39,-63.41,"undercount"
"433",9,"Connecticut",1,"A_A",10571,10875,304,2.84,"overcount"
"434",9,"Connecticut",1,"A_AIC",12980,14525,1545,11.23,"overcount"
"435",9,"Connecticut",1,"NHPI_A",252,235,-17,-6.98,"undercount"
"436",9,"Connecticut",1,"NHPI_AIC",505,527,22,4.26,"overcount"
"437",9,"Connecticut",2,"A_A",10331,10612,281,2.68,"overcount"
"438",9,"Connecticut",2,"A_AIC",12454,13775,1321,10.07,"overcount"
"439",9,"Connecticut",2,"NHPI_A",241,230,-11,-4.67,"undercount"
"440",9,"Connecticut",2,"NHPI_AIC",504,503,-1,-0.2,"undercount"
"441",9,"Connecticut",3,"A_A",8951,9157,206,2.28,"overcount"
"442",9,"Connecticut",3,"A_AIC",10603,11609,1006,9.06,"overcount"
"443",9,"Connecticut",3,"NHPI_A",238,285,47,17.97,"overcount"
"444",9,"Connecticut",3,"NHPI_AIC",440,541,101,20.59,"overcount"
"445",9,"Connecticut",4,"A_A",7847,8579,732,8.91,"overcount"
"446",9,"Connecticut",4,"A_AIC",9343,10610,1267,12.7,"overcount"
"447",9,"Connecticut",4,"NHPI_A",237,299,62,23.13,"overcount"
"448",9,"Connecticut",4,"NHPI_AIC",554,565,11,1.97,"overcount"
"449",9,"Connecticut",5,"A_A",8368,9879,1511,16.56,"overcount"
"450",9,"Connecticut",5,"A_AIC",9706,11591,1885,17.7,"overcount"
"451",9,"Connecticut",5,"NHPI_A",302,334,32,10.06,"overcount"
"452",9,"Connecticut",5,"NHPI_AIC",726,634,-92,-13.53,"undercount"
"453",9,"Connecticut",6,"A_A",10370,13896,3526,29.06,"overcount"
"454",9,"Connecticut",6,"A_AIC",11340,15141,3801,28.71,"overcount"
"455",9,"Connecticut",6,"NHPI_A",254,276,22,8.3,"overcount"
"456",9,"Connecticut",6,"NHPI_AIC",524,574,50,9.11,"overcount"
"457",9,"Connecticut",7,"A_A",12645,14416,1771,13.09,"overcount"
"458",9,"Connecticut",7,"A_AIC",13457,15465,2008,13.89,"overcount"
"459",9,"Connecticut",7,"NHPI_A",233,298,65,24.48,"overcount"
"460",9,"Connecticut",7,"NHPI_AIC",477,574,97,18.46,"overcount"
"461",9,"Connecticut",8,"A_A",13471,14015,544,3.96,"overcount"
"462",9,"Connecticut",8,"A_AIC",14291,15047,756,5.15,"overcount"
"463",9,"Connecticut",8,"NHPI_A",245,367,122,39.87,"overcount"
"464",9,"Connecticut",8,"NHPI_AIC",443,639,196,36.23,"overcount"
"465",9,"Connecticut",9,"A_A",11790,11701,-89,-0.76,"undercount"
"466",9,"Connecticut",9,"A_AIC",12473,12506,33,0.26,"overcount"
"467",9,"Connecticut",9,"NHPI_A",198,348,150,54.95,"overcount"
"468",9,"Connecticut",9,"NHPI_AIC",427,604,177,34.34,"overcount"
"469",9,"Connecticut",10,"A_A",9847,9952,105,1.06,"overcount"
"470",9,"Connecticut",10,"A_AIC",10476,10678,202,1.91,"overcount"
"471",9,"Connecticut",10,"NHPI_A",176,298,122,51.48,"overcount"
"472",9,"Connecticut",10,"NHPI_AIC",364,557,193,41.91,"overcount"
"473",9,"Connecticut",11,"A_A",7652,8058,406,5.17,"overcount"
"474",9,"Connecticut",11,"A_AIC",8204,8681,477,5.65,"overcount"
"475",9,"Connecticut",11,"NHPI_A",176,216,40,20.41,"overcount"
"476",9,"Connecticut",11,"NHPI_AIC",368,401,33,8.58,"overcount"
"477",9,"Connecticut",12,"A_A",5971,6317,346,5.63,"overcount"
"478",9,"Connecticut",12,"A_AIC",6339,6731,392,6,"overcount"
"479",9,"Connecticut",12,"NHPI_A",128,104,-24,-20.69,"undercount"
"480",9,"Connecticut",12,"NHPI_AIC",260,240,-20,-8,"undercount"
"481",9,"Connecticut",13,"A_A",4694,4888,194,4.05,"overcount"
"482",9,"Connecticut",13,"A_AIC",4972,5191,219,4.31,"overcount"
"483",9,"Connecticut",13,"NHPI_A",99,85,-14,-15.22,"undercount"
"484",9,"Connecticut",13,"NHPI_AIC",204,188,-16,-8.16,"undercount"
"485",9,"Connecticut",14,"A_A",3080,3252,172,5.43,"overcount"
"486",9,"Connecticut",14,"A_AIC",3266,3450,184,5.48,"overcount"
"487",9,"Connecticut",14,"NHPI_A",64,41,-23,-43.81,"undercount"
"488",9,"Connecticut",14,"NHPI_AIC",130,109,-21,-17.57,"undercount"
"489",9,"Connecticut",15,"A_A",2166,2246,80,3.63,"overcount"
"490",9,"Connecticut",15,"A_AIC",2304,2400,96,4.08,"overcount"
"491",9,"Connecticut",15,"NHPI_A",48,31,-17,-43.04,"undercount"
"492",9,"Connecticut",15,"NHPI_AIC",87,84,-3,-3.51,"undercount"
"493",9,"Connecticut",16,"A_A",1494,1413,-81,-5.57,"undercount"
"494",9,"Connecticut",16,"A_AIC",1587,1511,-76,-4.91,"undercount"
"495",9,"Connecticut",16,"NHPI_A",26,16,-10,-47.62,"undercount"
"496",9,"Connecticut",16,"NHPI_AIC",59,46,-13,-24.76,"undercount"
"497",9,"Connecticut",17,"A_A",876,764,-112,-13.66,"undercount"
"498",9,"Connecticut",17,"A_AIC",953,837,-116,-12.96,"undercount"
"499",9,"Connecticut",17,"NHPI_A",35,16,-19,-74.51,"undercount"
"500",9,"Connecticut",17,"NHPI_AIC",53,36,-17,-38.2,"undercount"
"501",9,"Connecticut",18,"A_A",786,496,-290,-45.24,"undercount"
"502",9,"Connecticut",18,"A_AIC",852,526,-326,-47.31,"undercount"
"503",9,"Connecticut",18,"NHPI_A",32,12,-20,-90.91,"undercount"
"504",9,"Connecticut",18,"NHPI_AIC",60,34,-26,-55.32,"undercount"
"505",10,"Delaware",1,"A_A",2186,2155,-31,-1.43,"undercount"
"506",10,"Delaware",1,"A_AIC",2708,2938,230,8.15,"overcount"
"507",10,"Delaware",1,"NHPI_A",77,64,-13,-18.44,"undercount"
"508",10,"Delaware",1,"NHPI_AIC",137,154,17,11.68,"overcount"
"509",10,"Delaware",2,"A_A",2157,2112,-45,-2.11,"undercount"
"510",10,"Delaware",2,"A_AIC",2677,2808,131,4.78,"overcount"
"511",10,"Delaware",2,"NHPI_A",84,74,-10,-12.66,"undercount"
"512",10,"Delaware",2,"NHPI_AIC",129,127,-2,-1.56,"undercount"
"513",10,"Delaware",3,"A_A",1665,1710,45,2.67,"overcount"
"514",10,"Delaware",3,"A_AIC",2141,2246,105,4.79,"overcount"
"515",10,"Delaware",3,"NHPI_A",41,58,17,34.34,"overcount"
"516",10,"Delaware",3,"NHPI_AIC",94,131,37,32.89,"overcount"
"517",10,"Delaware",4,"A_A",1471,1858,387,23.25,"overcount"
"518",10,"Delaware",4,"A_AIC",1829,2403,574,27.13,"overcount"
"519",10,"Delaware",4,"NHPI_A",54,49,-5,-9.71,"undercount"
"520",10,"Delaware",4,"NHPI_AIC",88,120,32,30.77,"overcount"
"521",10,"Delaware",5,"A_A",1490,2074,584,32.77,"overcount"
"522",10,"Delaware",5,"A_AIC",1767,2505,738,34.55,"overcount"
"523",10,"Delaware",5,"NHPI_A",49,70,21,35.29,"overcount"
"524",10,"Delaware",5,"NHPI_AIC",67,139,72,69.9,"overcount"
"525",10,"Delaware",6,"A_A",2426,2897,471,17.7,"overcount"
"526",10,"Delaware",6,"A_AIC",2752,3253,501,16.69,"overcount"
"527",10,"Delaware",6,"NHPI_A",53,82,29,42.96,"overcount"
"528",10,"Delaware",6,"NHPI_AIC",101,135,34,28.81,"overcount"
"529",10,"Delaware",7,"A_A",2718,2957,239,8.42,"overcount"
"530",10,"Delaware",7,"A_AIC",2943,3239,296,9.58,"overcount"
"531",10,"Delaware",7,"NHPI_A",71,55,-16,-25.4,"undercount"
"532",10,"Delaware",7,"NHPI_AIC",129,106,-23,-19.57,"undercount"
"533",10,"Delaware",8,"A_A",2720,2802,82,2.97,"overcount"
"534",10,"Delaware",8,"A_AIC",2895,3064,169,5.67,"overcount"
"535",10,"Delaware",8,"NHPI_A",57,67,10,16.13,"overcount"
"536",10,"Delaware",8,"NHPI_AIC",86,114,28,28,"overcount"
"537",10,"Delaware",9,"A_A",2315,2290,-25,-1.09,"undercount"
"538",10,"Delaware",9,"A_AIC",2472,2506,34,1.37,"overcount"
"539",10,"Delaware",9,"NHPI_A",52,34,-18,-41.86,"undercount"
"540",10,"Delaware",9,"NHPI_AIC",73,82,9,11.61,"overcount"
"541",10,"Delaware",10,"A_A",1972,2077,105,5.19,"overcount"
"542",10,"Delaware",10,"A_AIC",2110,2252,142,6.51,"overcount"
"543",10,"Delaware",10,"NHPI_A",33,37,4,11.43,"overcount"
"544",10,"Delaware",10,"NHPI_AIC",63,89,26,34.21,"overcount"
"545",10,"Delaware",11,"A_A",1567,1663,96,5.94,"overcount"
"546",10,"Delaware",11,"A_AIC",1693,1804,111,6.35,"overcount"
"547",10,"Delaware",11,"NHPI_A",27,38,11,33.85,"overcount"
"548",10,"Delaware",11,"NHPI_AIC",61,69,8,12.31,"overcount"
"549",10,"Delaware",12,"A_A",1257,1359,102,7.8,"overcount"
"550",10,"Delaware",12,"A_AIC",1351,1442,91,6.52,"overcount"
"551",10,"Delaware",12,"NHPI_A",26,17,-9,-41.86,"undercount"
"552",10,"Delaware",12,"NHPI_AIC",39,36,-3,-8,"undercount"
"553",10,"Delaware",13,"A_A",1103,1156,53,4.69,"overcount"
"554",10,"Delaware",13,"A_AIC",1189,1232,43,3.55,"overcount"
"555",10,"Delaware",13,"NHPI_A",23,16,-7,-35.9,"undercount"
"556",10,"Delaware",13,"NHPI_AIC",52,34,-18,-41.86,"undercount"
"557",10,"Delaware",14,"A_A",834,899,65,7.5,"overcount"
"558",10,"Delaware",14,"A_AIC",883,949,66,7.21,"overcount"
"559",10,"Delaware",14,"NHPI_A",18,9,-9,-66.67,"undercount"
"560",10,"Delaware",14,"NHPI_AIC",39,30,-9,-26.09,"undercount"
"561",10,"Delaware",15,"A_A",692,653,-39,-5.8,"undercount"
"562",10,"Delaware",15,"A_AIC",734,694,-40,-5.6,"undercount"
"563",10,"Delaware",15,"NHPI_A",4,3,-1,-28.57,"undercount"
"564",10,"Delaware",15,"NHPI_AIC",15,18,3,18.18,"overcount"
"565",10,"Delaware",16,"A_A",362,362,0,0,"equal"
"566",10,"Delaware",16,"A_AIC",391,380,-11,-2.85,"undercount"
"567",10,"Delaware",16,"NHPI_A",8,7,-1,-13.33,"undercount"
"568",10,"Delaware",16,"NHPI_AIC",23,16,-7,-35.9,"undercount"
"569",10,"Delaware",17,"A_A",204,184,-20,-10.31,"undercount"
"570",10,"Delaware",17,"A_AIC",228,207,-21,-9.66,"undercount"
"571",10,"Delaware",17,"NHPI_A",3,7,4,80,"overcount"
"572",10,"Delaware",17,"NHPI_AIC",7,7,0,0,"equal"
"573",10,"Delaware",18,"A_A",196,134,-62,-37.58,"undercount"
"574",10,"Delaware",18,"A_AIC",211,152,-59,-32.51,"undercount"
"575",10,"Delaware",18,"NHPI_A",6,3,-3,-66.67,"undercount"
"576",10,"Delaware",18,"NHPI_AIC",15,12,-3,-22.22,"undercount"
"577",11,"District of Columbia",1,"A_A",1333,678,-655,-65.14,"undercount"
"578",11,"District of Columbia",1,"A_AIC",1934,1541,-393,-22.62,"undercount"
"579",11,"District of Columbia",1,"NHPI_A",62,53,-9,-15.65,"undercount"
"580",11,"District of Columbia",1,"NHPI_AIC",112,100,-12,-11.32,"undercount"
"581",11,"District of Columbia",2,"A_A",923,494,-429,-60.55,"undercount"
"582",11,"District of Columbia",2,"A_AIC",1307,872,-435,-39.93,"undercount"
"583",11,"District of Columbia",2,"NHPI_A",77,64,-13,-18.44,"undercount"
"584",11,"District of Columbia",2,"NHPI_AIC",119,92,-27,-25.59,"undercount"
"585",11,"District of Columbia",3,"A_A",880,385,-495,-78.26,"undercount"
"586",11,"District of Columbia",3,"A_AIC",1147,629,-518,-58.33,"undercount"
"587",11,"District of Columbia",3,"NHPI_A",42,36,-6,-15.38,"undercount"
"588",11,"District of Columbia",3,"NHPI_AIC",78,56,-22,-32.84,"undercount"
"589",11,"District of Columbia",4,"A_A",1212,1189,-23,-1.92,"undercount"
"590",11,"District of Columbia",4,"A_AIC",1396,1645,249,16.38,"overcount"
"591",11,"District of Columbia",4,"NHPI_A",81,46,-35,-55.12,"undercount"
"592",11,"District of Columbia",4,"NHPI_AIC",120,113,-7,-6.01,"undercount"
"593",11,"District of Columbia",5,"A_A",1790,3294,1504,59.17,"overcount"
"594",11,"District of Columbia",5,"A_AIC",2096,4124,2028,65.21,"overcount"
"595",11,"District of Columbia",5,"NHPI_A",82,90,8,9.3,"overcount"
"596",11,"District of Columbia",5,"NHPI_AIC",156,186,30,17.54,"overcount"
"597",11,"District of Columbia",6,"A_A",2828,3873,1045,31.19,"overcount"
"598",11,"District of Columbia",6,"A_AIC",3302,4755,1453,36.07,"overcount"
"599",11,"District of Columbia",6,"NHPI_A",107,115,8,7.21,"overcount"
"600",11,"District of Columbia",6,"NHPI_AIC",176,213,37,19.02,"overcount"
"601",11,"District of Columbia",7,"A_A",2939,3353,414,13.16,"overcount"
"602",11,"District of Columbia",7,"A_AIC",3312,4032,720,19.61,"overcount"
"603",11,"District of Columbia",7,"NHPI_A",91,92,1,1.09,"overcount"
"604",11,"District of Columbia",7,"NHPI_AIC",146,175,29,18.07,"overcount"
"605",11,"District of Columbia",8,"A_A",2307,2326,19,0.82,"overcount"
"606",11,"District of Columbia",8,"A_AIC",2504,2722,218,8.34,"overcount"
"607",11,"District of Columbia",8,"NHPI_A",65,58,-7,-11.38,"undercount"
"608",11,"District of Columbia",8,"NHPI_AIC",89,123,34,32.08,"overcount"
"609",11,"District of Columbia",9,"A_A",1451,1349,-102,-7.29,"undercount"
"610",11,"District of Columbia",9,"A_AIC",1609,1576,-33,-2.07,"undercount"
"611",11,"District of Columbia",9,"NHPI_A",65,60,-5,-8,"undercount"
"612",11,"District of Columbia",9,"NHPI_AIC",93,117,24,22.86,"overcount"
"613",11,"District of Columbia",10,"A_A",950,988,38,3.92,"overcount"
"614",11,"District of Columbia",10,"A_AIC",1074,1180,106,9.41,"overcount"
"615",11,"District of Columbia",10,"NHPI_A",42,51,9,19.35,"overcount"
"616",11,"District of Columbia",10,"NHPI_AIC",60,92,32,42.11,"overcount"
"617",11,"District of Columbia",11,"A_A",850,874,24,2.78,"overcount"
"618",11,"District of Columbia",11,"A_AIC",968,1040,72,7.17,"overcount"
"619",11,"District of Columbia",11,"NHPI_A",31,30,-1,-3.28,"undercount"
"620",11,"District of Columbia",11,"NHPI_AIC",57,69,12,19.05,"overcount"
"621",11,"District of Columbia",12,"A_A",811,803,-8,-0.99,"undercount"
"622",11,"District of Columbia",12,"A_AIC",908,914,6,0.66,"overcount"
"623",11,"District of Columbia",12,"NHPI_A",22,25,3,12.77,"overcount"
"624",11,"District of Columbia",12,"NHPI_AIC",38,57,19,40,"overcount"
"625",11,"District of Columbia",13,"A_A",788,716,-72,-9.57,"undercount"
"626",11,"District of Columbia",13,"A_AIC",859,807,-52,-6.24,"undercount"
"627",11,"District of Columbia",13,"NHPI_A",29,19,-10,-41.67,"undercount"
"628",11,"District of Columbia",13,"NHPI_AIC",57,43,-14,-28,"undercount"
"629",11,"District of Columbia",14,"A_A",474,459,-15,-3.22,"undercount"
"630",11,"District of Columbia",14,"A_AIC",530,507,-23,-4.44,"undercount"
"631",11,"District of Columbia",14,"NHPI_A",9,26,17,97.14,"overcount"
"632",11,"District of Columbia",14,"NHPI_AIC",39,38,-1,-2.6,"undercount"
"633",11,"District of Columbia",15,"A_A",303,352,49,14.96,"overcount"
"634",11,"District of Columbia",15,"A_AIC",327,392,65,18.08,"overcount"
"635",11,"District of Columbia",15,"NHPI_A",9,3,-6,-100,"undercount"
"636",11,"District of Columbia",15,"NHPI_AIC",14,16,2,13.33,"overcount"
"637",11,"District of Columbia",16,"A_A",261,235,-26,-10.48,"undercount"
"638",11,"District of Columbia",16,"A_AIC",272,260,-12,-4.51,"undercount"
"639",11,"District of Columbia",16,"NHPI_A",1,1,0,0,"equal"
"640",11,"District of Columbia",16,"NHPI_AIC",4,6,2,40,"overcount"
"641",11,"District of Columbia",17,"A_A",160,164,4,2.47,"overcount"
"642",11,"District of Columbia",17,"A_AIC",166,179,13,7.54,"overcount"
"643",11,"District of Columbia",17,"NHPI_A",8,1,-7,-155.56,"undercount"
"644",11,"District of Columbia",17,"NHPI_AIC",10,7,-3,-35.29,"undercount"
"645",11,"District of Columbia",18,"A_A",212,173,-39,-20.26,"undercount"
"646",11,"District of Columbia",18,"A_AIC",221,194,-27,-13.01,"undercount"
"647",11,"District of Columbia",18,"NHPI_A",6,0,-6,-200,"undercount"
"648",11,"District of Columbia",18,"NHPI_AIC",13,11,-2,-16.67,"undercount"
"649",12,"Florida",1,"A_A",32217,28094,-4123,-13.67,"undercount"
"650",12,"Florida",1,"A_AIC",47263,43646,-3617,-7.96,"undercount"
"651",12,"Florida",1,"NHPI_A",2007,1450,-557,-32.22,"undercount"
"652",12,"Florida",1,"NHPI_AIC",4412,3611,-801,-19.97,"undercount"
"653",12,"Florida",2,"A_A",30229,30135,-94,-0.31,"undercount"
"654",12,"Florida",2,"A_AIC",44125,43759,-366,-0.83,"undercount"
"655",12,"Florida",2,"NHPI_A",1786,1308,-478,-30.9,"undercount"
"656",12,"Florida",2,"NHPI_AIC",4114,3200,-914,-24.99,"undercount"
"657",12,"Florida",3,"A_A",28228,28992,764,2.67,"overcount"
"658",12,"Florida",3,"A_AIC",38694,40991,2297,5.77,"overcount"
"659",12,"Florida",3,"NHPI_A",1213,1299,86,6.85,"overcount"
"660",12,"Florida",3,"NHPI_AIC",2984,3183,199,6.45,"overcount"
"661",12,"Florida",4,"A_A",26293,30460,4167,14.68,"overcount"
"662",12,"Florida",4,"A_AIC",35151,41250,6099,15.97,"overcount"
"663",12,"Florida",4,"NHPI_A",1361,1599,238,16.08,"overcount"
"664",12,"Florida",4,"NHPI_AIC",2996,3694,698,20.87,"overcount"
"665",12,"Florida",5,"A_A",28108,34690,6582,20.96,"overcount"
"666",12,"Florida",5,"A_AIC",36169,44066,7897,19.68,"overcount"
"667",12,"Florida",5,"NHPI_A",1355,1870,515,31.94,"overcount"
"668",12,"Florida",5,"NHPI_AIC",3093,3939,846,24.06,"overcount"
"669",12,"Florida",6,"A_A",33401,37613,4212,11.86,"overcount"
"670",12,"Florida",6,"A_AIC",40898,45729,4831,11.15,"overcount"
"671",12,"Florida",6,"NHPI_A",1541,1948,407,23.33,"overcount"
"672",12,"Florida",6,"NHPI_AIC",3438,3839,401,11.02,"overcount"
"673",12,"Florida",7,"A_A",38194,39598,1404,3.61,"overcount"
"674",12,"Florida",7,"A_AIC",44799,46775,1976,4.32,"overcount"
"675",12,"Florida",7,"NHPI_A",1671,1666,-5,-0.3,"undercount"
"676",12,"Florida",7,"NHPI_AIC",3546,3567,21,0.59,"overcount"
"677",12,"Florida",8,"A_A",41893,42903,1010,2.38,"overcount"
"678",12,"Florida",8,"A_AIC",47519,49529,2010,4.14,"overcount"
"679",12,"Florida",8,"NHPI_A",1398,1494,96,6.64,"overcount"
"680",12,"Florida",8,"NHPI_AIC",2986,3233,247,7.94,"overcount"
"681",12,"Florida",9,"A_A",38536,39788,1252,3.2,"overcount"
"682",12,"Florida",9,"A_AIC",43292,45337,2045,4.61,"overcount"
"683",12,"Florida",9,"NHPI_A",1157,1406,249,19.43,"overcount"
"684",12,"Florida",9,"NHPI_AIC",2550,3164,614,21.49,"overcount"
"685",12,"Florida",10,"A_A",34298,35894,1596,4.55,"overcount"
"686",12,"Florida",10,"A_AIC",38828,41021,2193,5.49,"overcount"
"687",12,"Florida",10,"NHPI_A",1237,1289,52,4.12,"overcount"
"688",12,"Florida",10,"NHPI_AIC",2721,3021,300,10.45,"overcount"
"689",12,"Florida",11,"A_A",30746,32737,1991,6.27,"overcount"
"690",12,"Florida",11,"A_AIC",34907,36913,2006,5.59,"overcount"
"691",12,"Florida",11,"NHPI_A",1077,1063,-14,-1.31,"undercount"
"692",12,"Florida",11,"NHPI_AIC",2341,2556,215,8.78,"overcount"
"693",12,"Florida",12,"A_A",26382,28378,1996,7.29,"overcount"
"694",12,"Florida",12,"A_AIC",29610,31591,1981,6.47,"overcount"
"695",12,"Florida",12,"NHPI_A",815,816,1,0.12,"overcount"
"696",12,"Florida",12,"NHPI_AIC",1794,1960,166,8.84,"overcount"
"697",12,"Florida",13,"A_A",22313,22937,624,2.76,"overcount"
"698",12,"Florida",13,"A_AIC",24816,25431,615,2.45,"overcount"
"699",12,"Florida",13,"NHPI_A",690,619,-71,-10.85,"undercount"
"700",12,"Florida",13,"NHPI_AIC",1498,1485,-13,-0.87,"undercount"
"701",12,"Florida",14,"A_A",16136,16434,298,1.83,"overcount"
"702",12,"Florida",14,"A_AIC",17863,18107,244,1.36,"overcount"
"703",12,"Florida",14,"NHPI_A",435,370,-65,-16.15,"undercount"
"704",12,"Florida",14,"NHPI_AIC",1016,981,-35,-3.51,"undercount"
"705",12,"Florida",15,"A_A",12275,11870,-405,-3.35,"undercount"
"706",12,"Florida",15,"A_AIC",13548,13159,-389,-2.91,"undercount"
"707",12,"Florida",15,"NHPI_A",319,246,-73,-25.84,"undercount"
"708",12,"Florida",15,"NHPI_AIC",688,700,12,1.73,"overcount"
"709",12,"Florida",16,"A_A",8195,7212,-983,-12.76,"undercount"
"710",12,"Florida",16,"A_AIC",9068,8141,-927,-10.77,"undercount"
"711",12,"Florida",16,"NHPI_A",194,166,-28,-15.56,"undercount"
"712",12,"Florida",16,"NHPI_AIC",420,494,74,16.19,"overcount"
"713",12,"Florida",17,"A_A",4899,4003,-896,-20.13,"undercount"
"714",12,"Florida",17,"A_AIC",5442,4505,-937,-18.84,"undercount"
"715",12,"Florida",17,"NHPI_A",140,103,-37,-30.45,"undercount"
"716",12,"Florida",17,"NHPI_AIC",316,306,-10,-3.22,"undercount"
"717",12,"Florida",18,"A_A",3944,2461,-1483,-46.31,"undercount"
