"","STNAME","CTYNAME","RACE","MR"
"9643","Tennessee","Williamson County","A_AIC",6559
"9644","Tennessee","Williamson County","NHPI_A",89
"9645","Tennessee","Williamson County","NHPI_AIC",203
"9646","Tennessee","Wilson County","A_A",1312
"9647","Tennessee","Wilson County","A_AIC",1676
"9648","Tennessee","Wilson County","NHPI_A",74
"9649","Tennessee","Wilson County","NHPI_AIC",138
"9650","Texas","Anderson County","A_A",416
"9651","Texas","Anderson County","A_AIC",581
"9652","Texas","Anderson County","NHPI_A",71
"9653","Texas","Anderson County","NHPI_AIC",139
"9654","Texas","Andrews County","A_A",100
"9655","Texas","Andrews County","A_AIC",126
"9656","Texas","Andrews County","NHPI_A",1
"9657","Texas","Andrews County","NHPI_AIC",6
"9658","Texas","Angelina County","A_A",868
"9659","Texas","Angelina County","A_AIC",1044
"9660","Texas","Angelina County","NHPI_A",26
"9661","Texas","Angelina County","NHPI_AIC",65
"9662","Texas","Aransas County","A_A",477
"9663","Texas","Aransas County","A_AIC",542
"9664","Texas","Aransas County","NHPI_A",20
"9665","Texas","Aransas County","NHPI_AIC",27
"9666","Texas","Archer County","A_A",18
"9667","Texas","Archer County","A_AIC",39
"9668","Texas","Archer County","NHPI_A",3
"9669","Texas","Archer County","NHPI_AIC",5
"9670","Texas","Armstrong County","A_AIC",2
"9671","Texas","Atascosa County","A_A",232
"9672","Texas","Atascosa County","A_AIC",310
"9673","Texas","Atascosa County","NHPI_A",45
"9674","Texas","Atascosa County","NHPI_AIC",70
"9675","Texas","Austin County","A_A",134
"9676","Texas","Austin County","A_AIC",175
"9677","Texas","Austin County","NHPI_A",3
"9678","Texas","Austin County","NHPI_AIC",21
"9679","Texas","Bailey County","A_A",33
"9680","Texas","Bailey County","A_AIC",43
"9681","Texas","Bailey County","NHPI_A",10
"9682","Texas","Bailey County","NHPI_AIC",10
"9683","Texas","Bandera County","A_A",59
"9684","Texas","Bandera County","A_AIC",102
"9685","Texas","Bandera County","NHPI_A",6
"9686","Texas","Bandera County","NHPI_AIC",14
"9687","Texas","Bastrop County","A_A",593
"9688","Texas","Bastrop County","A_AIC",851
"9689","Texas","Bastrop County","NHPI_A",104
"9690","Texas","Bastrop County","NHPI_AIC",151
"9691","Texas","Baylor County","A_A",4
"9692","Texas","Baylor County","A_AIC",6
"9693","Texas","Baylor County","NHPI_A",3
"9694","Texas","Baylor County","NHPI_AIC",4
"9695","Texas","Bee County","A_A",187
"9696","Texas","Bee County","A_AIC",254
"9697","Texas","Bee County","NHPI_A",23
"9698","Texas","Bee County","NHPI_AIC",46
"9699","Texas","Bell County","A_A",9308
"9700","Texas","Bell County","A_AIC",13491
"9701","Texas","Bell County","NHPI_A",2708
"9702","Texas","Bell County","NHPI_AIC",3992
"9703","Texas","Bexar County","A_A",44761
"9704","Texas","Bexar County","A_AIC",58461
"9705","Texas","Bexar County","NHPI_A",3270
"9706","Texas","Bexar County","NHPI_AIC",5737
"9707","Texas","Blanco County","A_A",54
"9708","Texas","Blanco County","A_AIC",67
"9709","Texas","Blanco County","NHPI_A",6
"9710","Texas","Blanco County","NHPI_AIC",13
"9711","Texas","Borden County","A_A",1
"9712","Texas","Borden County","A_AIC",2
"9713","Texas","Bosque County","A_A",61
"9714","Texas","Bosque County","A_AIC",80
"9715","Texas","Bosque County","NHPI_A",3
"9716","Texas","Bosque County","NHPI_AIC",8
"9717","Texas","Bowie County","A_A",749
"9718","Texas","Bowie County","A_AIC",991
"9719","Texas","Bowie County","NHPI_A",74
"9720","Texas","Bowie County","NHPI_AIC",122
"9721","Texas","Brazoria County","A_A",17655
"9722","Texas","Brazoria County","A_AIC",19296
"9723","Texas","Brazoria County","NHPI_A",162
"9724","Texas","Brazoria County","NHPI_AIC",401
"9725","Texas","Brazos County","A_A",10315
"9726","Texas","Brazos County","A_AIC",11523
"9727","Texas","Brazos County","NHPI_A",180
"9728","Texas","Brazos County","NHPI_AIC",351
"9729","Texas","Brewster County","A_A",75
"9730","Texas","Brewster County","A_AIC",108
"9731","Texas","Brewster County","NHPI_A",8
"9732","Texas","Brewster County","NHPI_AIC",11
"9733","Texas","Briscoe County","NHPI_AIC",11
"9734","Texas","Brooks County","A_A",27
"9735","Texas","Brooks County","A_AIC",31
"9736","Texas","Brooks County","NHPI_A",3
"9737","Texas","Brooks County","NHPI_AIC",4
"9738","Texas","Brown County","A_A",184
"9739","Texas","Brown County","A_AIC",238
"9740","Texas","Brown County","NHPI_A",27
"9741","Texas","Brown County","NHPI_AIC",42
"9742","Texas","Burleson County","A_A",28
"9743","Texas","Burleson County","A_AIC",51
"9744","Texas","Burleson County","NHPI_A",3
"9745","Texas","Burleson County","NHPI_AIC",10
"9746","Texas","Burnet County","A_A",214
"9747","Texas","Burnet County","A_AIC",320
"9748","Texas","Burnet County","NHPI_A",25
"9749","Texas","Burnet County","NHPI_AIC",44
"9750","Texas","Caldwell County","A_A",384
"9751","Texas","Caldwell County","A_AIC",464
"9752","Texas","Caldwell County","NHPI_A",18
"9753","Texas","Caldwell County","NHPI_AIC",39
"9754","Texas","Calhoun County","A_A",962
"9755","Texas","Calhoun County","A_AIC",1004
"9756","Texas","Calhoun County","NHPI_A",10
"9757","Texas","Calhoun County","NHPI_AIC",22
"9758","Texas","Callahan County","A_A",58
"9759","Texas","Callahan County","A_AIC",91
"9760","Texas","Callahan County","NHPI_A",12
"9761","Texas","Callahan County","NHPI_AIC",25
"9762","Texas","Cameron County","A_A",2925
"9763","Texas","Cameron County","A_AIC",3490
"9764","Texas","Cameron County","NHPI_A",216
"9765","Texas","Cameron County","NHPI_AIC",331
"9766","Texas","Camp County","A_A",83
"9767","Texas","Camp County","A_AIC",110
"9768","Texas","Camp County","NHPI_A",20
"9769","Texas","Camp County","NHPI_AIC",42
"9770","Texas","Carson County","A_A",26
"9771","Texas","Carson County","A_AIC",34
"9772","Texas","Carson County","NHPI_AIC",2
"9773","Texas","Cass County","A_A",93
"9774","Texas","Cass County","A_AIC",157
"9775","Texas","Cass County","NHPI_A",4
"9776","Texas","Cass County","NHPI_AIC",18
"9777","Texas","Castro County","A_A",40
"9778","Texas","Castro County","A_AIC",47
"9779","Texas","Castro County","NHPI_AIC",4
"9780","Texas","Chambers County","A_A",367
"9781","Texas","Chambers County","A_AIC",472
"9782","Texas","Chambers County","NHPI_A",25
"9783","Texas","Chambers County","NHPI_AIC",36
"9784","Texas","Cherokee County","A_A",263
"9785","Texas","Cherokee County","A_AIC",362
"9786","Texas","Cherokee County","NHPI_A",19
"9787","Texas","Cherokee County","NHPI_AIC",37
"9788","Texas","Childress County","A_A",50
"9789","Texas","Childress County","A_AIC",54
"9790","Texas","Childress County","NHPI_A",2
"9791","Texas","Childress County","NHPI_AIC",2
"9792","Texas","Clay County","A_A",29
"9793","Texas","Clay County","A_AIC",61
"9794","Texas","Clay County","NHPI_A",1
"9795","Texas","Clay County","NHPI_AIC",5
"9796","Texas","Cochran County","A_A",6
"9797","Texas","Cochran County","A_AIC",9
"9798","Texas","Cochran County","NHPI_A",5
"9799","Texas","Cochran County","NHPI_AIC",5
"9800","Texas","Coke County","A_A",5
"9801","Texas","Coke County","A_AIC",5
"9802","Texas","Coke County","NHPI_A",1
"9803","Texas","Coke County","NHPI_AIC",4
"9804","Texas","Coleman County","A_A",33
"9805","Texas","Coleman County","A_AIC",35
"9806","Texas","Coleman County","NHPI_A",1
"9807","Texas","Coleman County","NHPI_AIC",2
"9808","Texas","Collin County","A_A",89287
"9809","Texas","Collin County","A_AIC",97755
"9810","Texas","Collin County","NHPI_A",611
"9811","Texas","Collin County","NHPI_AIC",1495
"9812","Texas","Collingsworth County","A_A",16
"9813","Texas","Collingsworth County","A_AIC",16
"9814","Texas","Colorado County","A_A",97
"9815","Texas","Colorado County","A_AIC",122
"9816","Texas","Colorado County","NHPI_A",16
"9817","Texas","Colorado County","NHPI_AIC",32
"9818","Texas","Comal County","A_A",906
"9819","Texas","Comal County","A_AIC",1332
"9820","Texas","Comal County","NHPI_A",84
"9821","Texas","Comal County","NHPI_AIC",173
"9822","Texas","Comanche County","A_A",43
"9823","Texas","Comanche County","A_AIC",60
"9824","Texas","Comanche County","NHPI_A",5
"9825","Texas","Comanche County","NHPI_AIC",7
"9826","Texas","Concho County","A_A",18
"9827","Texas","Concho County","A_AIC",24
"9828","Texas","Concho County","NHPI_A",6
"9829","Texas","Concho County","NHPI_AIC",9
"9830","Texas","Cooke County","A_A",325
"9831","Texas","Cooke County","A_AIC",383
"9832","Texas","Cooke County","NHPI_A",21
"9833","Texas","Cooke County","NHPI_AIC",31
"9834","Texas","Coryell County","A_A",1528
"9835","Texas","Coryell County","A_AIC",2536
"9836","Texas","Coryell County","NHPI_A",703
"9837","Texas","Coryell County","NHPI_AIC",1046
"9838","Texas","Cottle County","A_AIC",1
"9839","Texas","Cottle County","NHPI_A",1
"9840","Texas","Cottle County","NHPI_AIC",2
"9841","Texas","Crane County","A_A",30
"9842","Texas","Crane County","A_AIC",31
"9843","Texas","Crane County","NHPI_A",1
"9844","Texas","Crane County","NHPI_AIC",4
"9845","Texas","Crockett County","A_A",14
"9846","Texas","Crockett County","A_AIC",18
"9847","Texas","Crockett County","NHPI_A",3
"9848","Texas","Crosby County","A_A",6
"9849","Texas","Crosby County","A_AIC",23
"9850","Texas","Crosby County","NHPI_A",4
"9851","Texas","Crosby County","NHPI_AIC",5
"9852","Texas","Culberson County","A_A",26
"9853","Texas","Culberson County","A_AIC",39
"9854","Texas","Culberson County","NHPI_AIC",7
"9855","Texas","Dallam County","A_A",48
"9856","Texas","Dallam County","A_AIC",50
"9857","Texas","Dallam County","NHPI_A",10
"9858","Texas","Dallam County","NHPI_AIC",10
"9859","Texas","Dallas County","A_A",123588
"9860","Texas","Dallas County","A_AIC",135343
"9861","Texas","Dallas County","NHPI_A",2396
"9862","Texas","Dallas County","NHPI_AIC",4350
"9863","Texas","Dawson County","A_A",73
"9864","Texas","Dawson County","A_AIC",100
"9865","Texas","Dawson County","NHPI_A",13
"9866","Texas","Dawson County","NHPI_AIC",35
"9867","Texas","Deaf Smith County","A_A",73
"9868","Texas","Deaf Smith County","A_AIC",124
"9869","Texas","Deaf Smith County","NHPI_A",14
"9870","Texas","Deaf Smith County","NHPI_AIC",24
"9871","Texas","Delta County","A_A",30
"9872","Texas","Delta County","A_AIC",45
"9873","Texas","Delta County","NHPI_AIC",1
"9874","Texas","Denton County","A_A",44587
"9875","Texas","Denton County","A_AIC",50052
"9876","Texas","Denton County","NHPI_A",565
"9877","Texas","Denton County","NHPI_AIC",1308
"9878","Texas","DeWitt County","A_A",54
"9879","Texas","DeWitt County","A_AIC",63
"9880","Texas","DeWitt County","NHPI_A",7
"9881","Texas","DeWitt County","NHPI_AIC",22
"9882","Texas","Dickens County","A_A",22
"9883","Texas","Dickens County","A_AIC",24
"9884","Texas","Dickens County","NHPI_A",2
"9885","Texas","Dickens County","NHPI_AIC",2
"9886","Texas","Dimmit County","A_A",60
"9887","Texas","Dimmit County","A_AIC",72
"9888","Texas","Dimmit County","NHPI_A",1
"9889","Texas","Dimmit County","NHPI_AIC",2
"9890","Texas","Donley County","A_A",9
"9891","Texas","Donley County","A_AIC",16
"9892","Texas","Donley County","NHPI_A",2
"9893","Texas","Donley County","NHPI_AIC",2
"9894","Texas","Duval County","A_A",30
"9895","Texas","Duval County","A_AIC",38
"9896","Texas","Duval County","NHPI_A",10
"9897","Texas","Duval County","NHPI_AIC",13
"9898","Texas","Eastland County","A_A",66
"9899","Texas","Eastland County","A_AIC",87
"9900","Texas","Eastland County","NHPI_A",10
"9901","Texas","Eastland County","NHPI_AIC",22
"9902","Texas","Ector County","A_A",1219
"9903","Texas","Ector County","A_AIC",1456
"9904","Texas","Ector County","NHPI_A",204
"9905","Texas","Ector County","NHPI_AIC",263
"9906","Texas","Edwards County","A_A",14
"9907","Texas","Edwards County","A_AIC",14
"9908","Texas","El Paso County","A_A",9142
"9909","Texas","El Paso County","A_AIC",12834
"9910","Texas","El Paso County","NHPI_A",1286
"9911","Texas","El Paso County","NHPI_AIC",2001
"9912","Texas","Ellis County","A_A",925
"9913","Texas","Ellis County","A_AIC",1317
"9914","Texas","Ellis County","NHPI_A",130
"9915","Texas","Ellis County","NHPI_AIC",237
"9916","Texas","Erath County","A_A",277
"9917","Texas","Erath County","A_AIC",346
"9918","Texas","Erath County","NHPI_A",21
"9919","Texas","Erath County","NHPI_AIC",40
"9920","Texas","Falls County","A_A",51
"9921","Texas","Falls County","A_AIC",75
"9922","Texas","Falls County","NHPI_A",22
"9923","Texas","Falls County","NHPI_AIC",29
"9924","Texas","Fannin County","A_A",132
"9925","Texas","Fannin County","A_AIC",195
"9926","Texas","Fannin County","NHPI_A",15
"9927","Texas","Fannin County","NHPI_AIC",32
"9928","Texas","Fayette County","A_A",80
"9929","Texas","Fayette County","A_AIC",103
"9930","Texas","Fayette County","NHPI_A",13
"9931","Texas","Fayette County","NHPI_AIC",19
"9932","Texas","Fisher County","A_A",12
"9933","Texas","Fisher County","A_AIC",13
"9934","Texas","Fisher County","NHPI_A",1
"9935","Texas","Fisher County","NHPI_AIC",2
"9936","Texas","Floyd County","A_A",17
"9937","Texas","Floyd County","A_AIC",21
"9938","Texas","Floyd County","NHPI_A",1
"9939","Texas","Foard County","A_A",5
"9940","Texas","Foard County","A_AIC",5
"9941","Texas","Fort Bend County","A_A",101685
"9942","Texas","Fort Bend County","A_AIC",107205
"9943","Texas","Fort Bend County","NHPI_A",410
"9944","Texas","Fort Bend County","NHPI_AIC",959
"9945","Texas","Franklin County","A_A",51
"9946","Texas","Franklin County","A_AIC",70
"9947","Texas","Franklin County","NHPI_A",2
"9948","Texas","Franklin County","NHPI_AIC",5
"9949","Texas","Freestone County","A_A",90
"9950","Texas","Freestone County","A_AIC",119
"9951","Texas","Freestone County","NHPI_A",5
"9952","Texas","Freestone County","NHPI_AIC",26
"9953","Texas","Frio County","A_A",395
"9954","Texas","Frio County","A_AIC",428
"9955","Texas","Frio County","NHPI_A",1
"9956","Texas","Frio County","NHPI_AIC",9
"9957","Texas","Gaines County","A_A",47
"9958","Texas","Gaines County","A_AIC",72
"9959","Texas","Gaines County","NHPI_A",5
"9960","Texas","Gaines County","NHPI_AIC",23
"9961","Texas","Galveston County","A_A",9004
"9962","Texas","Galveston County","A_AIC",10579
"9963","Texas","Galveston County","NHPI_A",217
"9964","Texas","Galveston County","NHPI_AIC",498
"9965","Texas","Garza County","A_A",10
"9966","Texas","Garza County","A_AIC",12
"9967","Texas","Garza County","NHPI_A",7
"9968","Texas","Garza County","NHPI_AIC",7
"9969","Texas","Gillespie County","A_A",93
"9970","Texas","Gillespie County","A_AIC",128
"9971","Texas","Gillespie County","NHPI_A",14
"9972","Texas","Gillespie County","NHPI_AIC",26
"9973","Texas","Glasscock County","A_A",1
"9974","Texas","Glasscock County","A_AIC",1
"9975","Texas","Glasscock County","NHPI_A",2
"9976","Texas","Glasscock County","NHPI_AIC",2
"9977","Texas","Goliad County","A_A",18
"9978","Texas","Goliad County","A_AIC",31
"9979","Texas","Goliad County","NHPI_A",2
"9980","Texas","Goliad County","NHPI_AIC",3
"9981","Texas","Gonzales County","A_A",84
"9982","Texas","Gonzales County","A_AIC",104
"9983","Texas","Gonzales County","NHPI_A",18
"9984","Texas","Gonzales County","NHPI_AIC",24
"9985","Texas","Gray County","A_A",101
"9986","Texas","Gray County","A_AIC",144
"9987","Texas","Gray County","NHPI_A",1
"9988","Texas","Gray County","NHPI_AIC",5
"9989","Texas","Grayson County","A_A",1091
"9990","Texas","Grayson County","A_AIC",1464
"9991","Texas","Grayson County","NHPI_A",65
"9992","Texas","Grayson County","NHPI_AIC",148
"9993","Texas","Gregg County","A_A",1421
"9994","Texas","Gregg County","A_AIC",1764
"9995","Texas","Gregg County","NHPI_A",107
"9996","Texas","Gregg County","NHPI_AIC",186
"9997","Texas","Grimes County","A_A",69
"9998","Texas","Grimes County","A_AIC",102
"9999","Texas","Grimes County","NHPI_A",17
"10000","Texas","Grimes County","NHPI_AIC",34
"10001","Texas","Guadalupe County","A_A",2016
"10002","Texas","Guadalupe County","A_AIC",3026
"10003","Texas","Guadalupe County","NHPI_A",238
"10004","Texas","Guadalupe County","NHPI_AIC",448
"10005","Texas","Hale County","A_A",166
"10006","Texas","Hale County","A_AIC",228
"10007","Texas","Hale County","NHPI_A",41
"10008","Texas","Hale County","NHPI_AIC",60
"10009","Texas","Hall County","A_A",8
"10010","Texas","Hall County","A_AIC",13
"10011","Texas","Hall County","NHPI_A",2
"10012","Texas","Hall County","NHPI_AIC",3
"10013","Texas","Hamilton County","A_A",37
"10014","Texas","Hamilton County","A_AIC",56
"10015","Texas","Hamilton County","NHPI_A",1
"10016","Texas","Hamilton County","NHPI_AIC",3
"10017","Texas","Hansford County","A_A",16
"10018","Texas","Hansford County","A_AIC",17
"10019","Texas","Hansford County","NHPI_AIC",1
"10020","Texas","Hardeman County","A_A",13
"10021","Texas","Hardeman County","A_AIC",17
"10022","Texas","Hardeman County","NHPI_AIC",1
"10023","Texas","Hardin County","A_A",284
"10024","Texas","Hardin County","A_AIC",392
"10025","Texas","Hardin County","NHPI_A",8
"10026","Texas","Hardin County","NHPI_AIC",41
"10027","Texas","Harris County","A_A",261637
"10028","Texas","Harris County","A_AIC",285796
"10029","Texas","Harris County","NHPI_A",5498
"10030","Texas","Harris County","NHPI_AIC",9393
"10031","Texas","Harrison County","A_A",372
"10032","Texas","Harrison County","A_AIC",475
"10033","Texas","Harrison County","NHPI_A",64
"10034","Texas","Harrison County","NHPI_AIC",103
"10035","Texas","Hartley County","A_A",30
"10036","Texas","Hartley County","A_AIC",31
"10037","Texas","Hartley County","NHPI_A",3
"10038","Texas","Hartley County","NHPI_AIC",3
"10039","Texas","Haskell County","A_A",31
"10040","Texas","Haskell County","A_AIC",46
"10041","Texas","Haskell County","NHPI_AIC",14
"10042","Texas","Hays County","A_A",1998
"10043","Texas","Hays County","A_AIC",2939
"10044","Texas","Hays County","NHPI_A",217
"10045","Texas","Hays County","NHPI_AIC",361
"10046","Texas","Hemphill County","A_A",23
"10047","Texas","Hemphill County","A_AIC",26
"10048","Texas","Hemphill County","NHPI_A",3
"10049","Texas","Hemphill County","NHPI_AIC",4
"10050","Texas","Henderson County","A_A",348
"10051","Texas","Henderson County","A_AIC",456
"10052","Texas","Henderson County","NHPI_A",51
"10053","Texas","Henderson County","NHPI_AIC",94
"10054","Texas","Hidalgo County","A_A",8008
"10055","Texas","Hidalgo County","A_AIC",8942
"10056","Texas","Hidalgo County","NHPI_A",206
"10057","Texas","Hidalgo County","NHPI_AIC",411
"10058","Texas","Hill County","A_A",140
"10059","Texas","Hill County","A_AIC",195
"10060","Texas","Hill County","NHPI_A",29
"10061","Texas","Hill County","NHPI_AIC",49
"10062","Texas","Hockley County","A_A",73
"10063","Texas","Hockley County","A_AIC",105
"10064","Texas","Hockley County","NHPI_A",8
"10065","Texas","Hockley County","NHPI_AIC",14
"10066","Texas","Hood County","A_A",324
"10067","Texas","Hood County","A_AIC",411
"10068","Texas","Hood County","NHPI_A",40
"10069","Texas","Hood County","NHPI_AIC",64
"10070","Texas","Hopkins County","A_A",185
"10071","Texas","Hopkins County","A_AIC",257
"10072","Texas","Hopkins County","NHPI_A",31
"10073","Texas","Hopkins County","NHPI_AIC",58
"10074","Texas","Houston County","A_A",103
"10075","Texas","Houston County","A_AIC",131
"10076","Texas","Houston County","NHPI_A",1
"10077","Texas","Houston County","NHPI_AIC",13
"10078","Texas","Howard County","A_A",345
"10079","Texas","Howard County","A_AIC",461
"10080","Texas","Howard County","NHPI_A",22
"10081","Texas","Howard County","NHPI_AIC",71
"10082","Texas","Hudspeth County","A_A",23
"10083","Texas","Hudspeth County","A_AIC",27
"10084","Texas","Hudspeth County","NHPI_AIC",2
"10085","Texas","Hunt County","A_A",967
"10086","Texas","Hunt County","A_AIC",1187
"10087","Texas","Hunt County","NHPI_A",180
"10088","Texas","Hunt County","NHPI_AIC",219
"10089","Texas","Hutchinson County","A_A",99
"10090","Texas","Hutchinson County","A_AIC",139
"10091","Texas","Hutchinson County","NHPI_A",9
"10092","Texas","Hutchinson County","NHPI_AIC",23
"10093","Texas","Irion County","A_A",3
"10094","Texas","Irion County","A_AIC",5
"10095","Texas","Irion County","NHPI_AIC",8
"10096","Texas","Jack County","A_A",31
"10097","Texas","Jack County","A_AIC",40
"10098","Texas","Jack County","NHPI_A",9
"10099","Texas","Jack County","NHPI_AIC",13
"10100","Texas","Jackson County","A_A",52
"10101","Texas","Jackson County","A_AIC",65
"10102","Texas","Jackson County","NHPI_A",5
"10103","Texas","Jackson County","NHPI_AIC",10
"10104","Texas","Jasper County","A_A",204
"10105","Texas","Jasper County","A_AIC",257
"10106","Texas","Jasper County","NHPI_A",18
"10107","Texas","Jasper County","NHPI_AIC",45
"10108","Texas","Jeff Davis County","A_A",7
"10109","Texas","Jeff Davis County","A_AIC",10
"10110","Texas","Jeff Davis County","NHPI_A",1
"10111","Texas","Jeff Davis County","NHPI_AIC",1
"10112","Texas","Jefferson County","A_A",8921
"10113","Texas","Jefferson County","A_AIC",9694
"10114","Texas","Jefferson County","NHPI_A",171
"10115","Texas","Jefferson County","NHPI_AIC",385
"10116","Texas","Jim Hogg County","A_A",17
"10117","Texas","Jim Hogg County","A_AIC",23
"10118","Texas","Jim Hogg County","NHPI_AIC",6
"10119","Texas","Jim Wells County","A_A",184
"10120","Texas","Jim Wells County","A_AIC",242
"10121","Texas","Jim Wells County","NHPI_A",16
"10122","Texas","Jim Wells County","NHPI_AIC",36
"10123","Texas","Johnson County","A_A",1077
"10124","Texas","Johnson County","A_AIC",1537
"10125","Texas","Johnson County","NHPI_A",542
"10126","Texas","Johnson County","NHPI_AIC",673
"10127","Texas","Jones County","A_A",130
"10128","Texas","Jones County","A_AIC",191
"10129","Texas","Jones County","NHPI_A",1
"10130","Texas","Jones County","NHPI_AIC",25
"10131","Texas","Karnes County","A_A",41
"10132","Texas","Karnes County","A_AIC",52
"10133","Texas","Karnes County","NHPI_A",2
"10134","Texas","Karnes County","NHPI_AIC",7
"10135","Texas","Kaufman County","A_A",972
"10136","Texas","Kaufman County","A_AIC",1219
"10137","Texas","Kaufman County","NHPI_A",40
"10138","Texas","Kaufman County","NHPI_AIC",125
"10139","Texas","Kendall County","A_A",241
"10140","Texas","Kendall County","A_AIC",381
"10141","Texas","Kendall County","NHPI_A",23
"10142","Texas","Kendall County","NHPI_AIC",41
"10143","Texas","Kenedy County","A_A",1
"10144","Texas","Kenedy County","A_AIC",1
"10145","Texas","Kent County","A_AIC",1
"10146","Texas","Kerr County","A_A",420
"10147","Texas","Kerr County","A_AIC",558
"10148","Texas","Kerr County","NHPI_A",36
"10149","Texas","Kerr County","NHPI_AIC",68
"10150","Texas","Kimble County","A_A",19
"10151","Texas","Kimble County","A_AIC",21
"10152","Texas","Kimble County","NHPI_A",5
"10153","Texas","Kimble County","NHPI_AIC",6
"10154","Texas","Kinney County","A_A",14
"10155","Texas","Kinney County","A_AIC",16
"10156","Texas","Kinney County","NHPI_A",8
"10157","Texas","Kinney County","NHPI_AIC",8
"10158","Texas","Kleberg County","A_A",786
"10159","Texas","Kleberg County","A_AIC",901
"10160","Texas","Kleberg County","NHPI_A",43
"10161","Texas","Kleberg County","NHPI_AIC",58
"10162","Texas","Knox County","A_A",7
"10163","Texas","Knox County","A_AIC",11
"10164","Texas","Knox County","NHPI_A",3
"10165","Texas","Knox County","NHPI_AIC",5
"10166","Texas","La Salle County","A_A",8
"10167","Texas","La Salle County","A_AIC",21
"10168","Texas","La Salle County","NHPI_A",1
"10169","Texas","La Salle County","NHPI_AIC",3
"10170","Texas","Lamar County","A_A",326
"10171","Texas","Lamar County","A_AIC",418
"10172","Texas","Lamar County","NHPI_A",10
"10173","Texas","Lamar County","NHPI_AIC",61
"10174","Texas","Lamb County","A_A",33
"10175","Texas","Lamb County","A_AIC",53
"10176","Texas","Lamb County","NHPI_A",4
"10177","Texas","Lamb County","NHPI_AIC",9
"10178","Texas","Lampasas County","A_A",225
"10179","Texas","Lampasas County","A_AIC",392
"10180","Texas","Lampasas County","NHPI_A",41
"10181","Texas","Lampasas County","NHPI_AIC",75
"10182","Texas","Lavaca County","A_A",60
"10183","Texas","Lavaca County","A_AIC",84
"10184","Texas","Lavaca County","NHPI_A",17
"10185","Texas","Lavaca County","NHPI_AIC",19
"10186","Texas","Lee County","A_A",62
"10187","Texas","Lee County","A_AIC",84
"10188","Texas","Lee County","NHPI_A",30
"10189","Texas","Lee County","NHPI_AIC",35
"10190","Texas","Leon County","A_A",88
"10191","Texas","Leon County","A_AIC",113
"10192","Texas","Leon County","NHPI_A",3
"10193","Texas","Leon County","NHPI_AIC",7
"10194","Texas","Liberty County","A_A",405
"10195","Texas","Liberty County","A_AIC",553
"10196","Texas","Liberty County","NHPI_A",60
"10197","Texas","Liberty County","NHPI_AIC",125
"10198","Texas","Limestone County","A_A",100
"10199","Texas","Limestone County","A_AIC",120
"10200","Texas","Limestone County","NHPI_A",11
"10201","Texas","Limestone County","NHPI_AIC",18
"10202","Texas","Lipscomb County","A_A",10
"10203","Texas","Lipscomb County","A_AIC",28
"10204","Texas","Lipscomb County","NHPI_A",5
"10205","Texas","Lipscomb County","NHPI_AIC",8
"10206","Texas","Live Oak County","A_A",61
"10207","Texas","Live Oak County","A_AIC",72
"10208","Texas","Live Oak County","NHPI_A",4
"10209","Texas","Live Oak County","NHPI_AIC",14
"10210","Texas","Llano County","A_A",80
"10211","Texas","Llano County","A_AIC",115
"10212","Texas","Llano County","NHPI_A",6
"10213","Texas","Llano County","NHPI_AIC",11
"10214","Texas","Lubbock County","A_A",6027
"10215","Texas","Lubbock County","A_AIC",7191
"10216","Texas","Lubbock County","NHPI_A",308
"10217","Texas","Lubbock County","NHPI_AIC",559
"10218","Texas","Lynn County","A_A",15
"10219","Texas","Lynn County","A_AIC",18
"10220","Texas","Lynn County","NHPI_A",1
"10221","Texas","Lynn County","NHPI_AIC",1
"10222","Texas","Madison County","A_A",87
"10223","Texas","Madison County","A_AIC",111
"10224","Texas","Madison County","NHPI_A",6
"10225","Texas","Madison County","NHPI_AIC",10
"10226","Texas","Marion County","A_A",50
"10227","Texas","Marion County","A_AIC",74
"10228","Texas","Marion County","NHPI_A",3
"10229","Texas","Marion County","NHPI_AIC",13
"10230","Texas","Martin County","A_A",14
"10231","Texas","Martin County","A_AIC",20
"10232","Texas","Martin County","NHPI_A",3
"10233","Texas","Martin County","NHPI_AIC",4
"10234","Texas","Mason County","A_A",7
"10235","Texas","Mason County","A_AIC",10
"10236","Texas","Mason County","NHPI_A",10
"10237","Texas","Mason County","NHPI_AIC",11
"10238","Texas","Matagorda County","A_A",758
"10239","Texas","Matagorda County","A_AIC",884
"10240","Texas","Matagorda County","NHPI_A",38
"10241","Texas","Matagorda County","NHPI_AIC",74
"10242","Texas","Maverick County","A_A",204
"10243","Texas","Maverick County","A_AIC",250
"10244","Texas","Maverick County","NHPI_A",6
"10245","Texas","Maverick County","NHPI_AIC",15
"10246","Texas","McCulloch County","A_A",33
"10247","Texas","McCulloch County","A_AIC",41
"10248","Texas","McCulloch County","NHPI_A",1
"10249","Texas","McCulloch County","NHPI_AIC",1
"10250","Texas","McLennan County","A_A",3506
"10251","Texas","McLennan County","A_AIC",4475
"10252","Texas","McLennan County","NHPI_A",204
"10253","Texas","McLennan County","NHPI_AIC",384
"10254","Texas","McMullen County","A_A",3
"10255","Texas","McMullen County","A_AIC",7
"10256","Texas","Medina County","A_A",348
"10257","Texas","Medina County","A_AIC",481
"10258","Texas","Medina County","NHPI_A",51
"10259","Texas","Medina County","NHPI_AIC",87
"10260","Texas","Menard County","A_A",3
