"","STfips","CTYfips","STNAME","CTYNAME","RACE","ESTIM","MR","NUM_DIFF","PERC_DIFF","COVERAGE"
"8206",39,17,"Ohio","Butler County","A_AIC",9098,10695,1597,16.14,"overcount"
"8207",39,17,"Ohio","Butler County","NHPI_A",252,367,115,37.16,"overcount"
"8208",39,17,"Ohio","Butler County","NHPI_AIC",437,566,129,25.72,"overcount"
"8209",39,19,"Ohio","Carroll County","A_A",66,59,-7,-11.2,"undercount"
"8210",39,19,"Ohio","Carroll County","A_AIC",97,88,-9,-9.73,"undercount"
"8211",39,19,"Ohio","Carroll County","NHPI_A",8,2,-6,-120,"undercount"
"8212",39,19,"Ohio","Carroll County","NHPI_AIC",15,9,-6,-50,"undercount"
"8213",39,21,"Ohio","Champaign County","A_A",175,157,-18,-10.84,"undercount"
"8214",39,21,"Ohio","Champaign County","A_AIC",231,231,0,0,"equal"
"8215",39,21,"Ohio","Champaign County","NHPI_A",11,13,2,16.67,"overcount"
"8216",39,21,"Ohio","Champaign County","NHPI_AIC",33,23,-10,-35.71,"undercount"
"8217",39,23,"Ohio","Clark County","A_A",941,886,-55,-6.02,"undercount"
"8218",39,23,"Ohio","Clark County","A_AIC",1298,1307,9,0.69,"overcount"
"8219",39,23,"Ohio","Clark County","NHPI_A",67,76,9,12.59,"overcount"
"8220",39,23,"Ohio","Clark County","NHPI_AIC",172,166,-6,-3.55,"undercount"
"8221",39,25,"Ohio","Clermont County","A_A",1854,1952,98,5.15,"overcount"
"8222",39,25,"Ohio","Clermont County","A_AIC",2402,2551,149,6.02,"overcount"
"8223",39,25,"Ohio","Clermont County","NHPI_A",80,67,-13,-17.69,"undercount"
"8224",39,25,"Ohio","Clermont County","NHPI_AIC",147,142,-5,-3.46,"undercount"
"8225",39,27,"Ohio","Clinton County","A_A",222,215,-7,-3.2,"undercount"
"8226",39,27,"Ohio","Clinton County","A_AIC",309,309,0,0,"equal"
"8227",39,27,"Ohio","Clinton County","NHPI_A",10,17,7,51.85,"overcount"
"8228",39,27,"Ohio","Clinton County","NHPI_AIC",25,36,11,36.07,"overcount"
"8229",39,29,"Ohio","Columbiana County","A_A",417,328,-89,-23.89,"undercount"
"8230",39,29,"Ohio","Columbiana County","A_AIC",556,503,-53,-10.01,"undercount"
"8231",39,29,"Ohio","Columbiana County","NHPI_A",21,30,9,35.29,"overcount"
"8232",39,29,"Ohio","Columbiana County","NHPI_AIC",48,69,21,35.9,"overcount"
"8233",39,31,"Ohio","Coshocton County","A_A",178,103,-75,-53.38,"undercount"
"8234",39,31,"Ohio","Coshocton County","A_AIC",220,150,-70,-37.84,"undercount"
"8235",39,31,"Ohio","Coshocton County","NHPI_A",12,6,-6,-66.67,"undercount"
"8236",39,31,"Ohio","Coshocton County","NHPI_AIC",28,8,-20,-111.11,"undercount"
"8237",39,33,"Ohio","Crawford County","A_A",189,158,-31,-17.87,"undercount"
"8238",39,33,"Ohio","Crawford County","A_AIC",258,215,-43,-18.18,"undercount"
"8239",39,33,"Ohio","Crawford County","NHPI_A",12,9,-3,-28.57,"undercount"
"8240",39,33,"Ohio","Crawford County","NHPI_AIC",25,16,-9,-43.9,"undercount"
"8241",39,35,"Ohio","Cuyahoga County","A_A",31270,33655,2385,7.35,"overcount"
"8242",39,35,"Ohio","Cuyahoga County","A_AIC",36099,39481,3382,8.95,"overcount"
"8243",39,35,"Ohio","Cuyahoga County","NHPI_A",698,579,-119,-18.64,"undercount"
"8244",39,35,"Ohio","Cuyahoga County","NHPI_AIC",1381,1353,-28,-2.05,"undercount"
"8245",39,37,"Ohio","Darke County","A_A",209,162,-47,-25.34,"undercount"
"8246",39,37,"Ohio","Darke County","A_AIC",280,248,-32,-12.12,"undercount"
"8247",39,37,"Ohio","Darke County","NHPI_A",15,7,-8,-72.73,"undercount"
"8248",39,37,"Ohio","Darke County","NHPI_AIC",36,24,-12,-40,"undercount"
"8249",39,39,"Ohio","Defiance County","A_A",155,126,-29,-20.64,"undercount"
"8250",39,39,"Ohio","Defiance County","A_AIC",211,183,-28,-14.21,"undercount"
"8251",39,39,"Ohio","Defiance County","NHPI_A",17,12,-5,-34.48,"undercount"
"8252",39,39,"Ohio","Defiance County","NHPI_AIC",30,28,-2,-6.9,"undercount"
"8253",39,41,"Ohio","Delaware County","A_A",6741,7581,840,11.73,"overcount"
"8254",39,41,"Ohio","Delaware County","A_AIC",7478,8715,1237,15.28,"overcount"
"8255",39,41,"Ohio","Delaware County","NHPI_A",90,61,-29,-38.41,"undercount"
"8256",39,41,"Ohio","Delaware County","NHPI_AIC",191,155,-36,-20.81,"undercount"
"8257",39,43,"Ohio","Erie County","A_A",539,473,-66,-13.04,"undercount"
"8258",39,43,"Ohio","Erie County","A_AIC",666,613,-53,-8.29,"undercount"
"8259",39,43,"Ohio","Erie County","NHPI_A",8,24,16,100,"overcount"
"8260",39,43,"Ohio","Erie County","NHPI_AIC",45,35,-10,-25,"undercount"
"8261",39,45,"Ohio","Fairfield County","A_A",1535,1668,133,8.3,"overcount"
"8262",39,45,"Ohio","Fairfield County","A_AIC",1973,2316,343,15.99,"overcount"
"8263",39,45,"Ohio","Fairfield County","NHPI_A",50,62,12,21.43,"overcount"
"8264",39,45,"Ohio","Fairfield County","NHPI_AIC",117,149,32,24.06,"overcount"
"8265",39,47,"Ohio","Fayette County","A_A",221,163,-58,-30.21,"undercount"
"8266",39,47,"Ohio","Fayette County","A_AIC",279,211,-68,-27.76,"undercount"
"8267",39,47,"Ohio","Fayette County","NHPI_A",7,9,2,25,"overcount"
"8268",39,47,"Ohio","Fayette County","NHPI_AIC",20,18,-2,-10.53,"undercount"
"8269",39,49,"Ohio","Franklin County","A_A",44715,46014,1299,2.86,"overcount"
"8270",39,49,"Ohio","Franklin County","A_AIC",50410,53787,3377,6.48,"overcount"
"8271",39,49,"Ohio","Franklin County","NHPI_A",820,931,111,12.68,"overcount"
"8272",39,49,"Ohio","Franklin County","NHPI_AIC",1739,1914,175,9.58,"overcount"
"8273",39,51,"Ohio","Fulton County","A_A",219,191,-28,-13.66,"undercount"
"8274",39,51,"Ohio","Fulton County","A_AIC",294,278,-16,-5.59,"undercount"
"8275",39,51,"Ohio","Fulton County","NHPI_A",24,7,-17,-109.68,"undercount"
"8276",39,51,"Ohio","Fulton County","NHPI_AIC",31,31,0,0,"equal"
"8277",39,53,"Ohio","Gallia County","A_A",144,142,-2,-1.4,"undercount"
"8278",39,53,"Ohio","Gallia County","A_AIC",192,177,-15,-8.13,"undercount"
"8279",39,53,"Ohio","Gallia County","NHPI_A",4,2,-2,-66.67,"undercount"
"8280",39,53,"Ohio","Gallia County","NHPI_AIC",12,5,-7,-82.35,"undercount"
"8281",39,55,"Ohio","Geauga County","A_A",653,568,-85,-13.92,"undercount"
"8282",39,55,"Ohio","Geauga County","A_AIC",877,797,-80,-9.56,"undercount"
"8283",39,55,"Ohio","Geauga County","NHPI_A",19,11,-8,-53.33,"undercount"
"8284",39,55,"Ohio","Geauga County","NHPI_AIC",49,40,-9,-20.22,"undercount"
"8285",39,57,"Ohio","Greene County","A_A",4228,4785,557,12.36,"overcount"
"8286",39,57,"Ohio","Greene County","A_AIC",5017,5990,973,17.68,"overcount"
"8287",39,57,"Ohio","Greene County","NHPI_A",130,101,-29,-25.11,"undercount"
"8288",39,57,"Ohio","Greene County","NHPI_AIC",250,252,2,0.8,"overcount"
"8289",39,59,"Ohio","Guernsey County","A_A",132,111,-21,-17.28,"undercount"
"8290",39,59,"Ohio","Guernsey County","A_AIC",209,187,-22,-11.11,"undercount"
"8291",39,59,"Ohio","Guernsey County","NHPI_A",5,10,5,66.67,"overcount"
"8292",39,59,"Ohio","Guernsey County","NHPI_AIC",22,27,5,20.41,"overcount"
"8293",39,61,"Ohio","Hamilton County","A_A",16767,16551,-216,-1.3,"undercount"
"8294",39,61,"Ohio","Hamilton County","A_AIC",19662,20173,511,2.57,"overcount"
"8295",39,61,"Ohio","Hamilton County","NHPI_A",382,790,408,69.62,"overcount"
"8296",39,61,"Ohio","Hamilton County","NHPI_AIC",836,1240,404,38.92,"overcount"
"8297",39,63,"Ohio","Hancock County","A_A",1179,1292,113,9.15,"overcount"
"8298",39,63,"Ohio","Hancock County","A_AIC",1381,1513,132,9.12,"overcount"
"8299",39,63,"Ohio","Hancock County","NHPI_A",16,14,-2,-13.33,"undercount"
"8300",39,63,"Ohio","Hancock County","NHPI_AIC",58,35,-23,-49.46,"undercount"
"8301",39,65,"Ohio","Hardin County","A_A",170,184,14,7.91,"overcount"
"8302",39,65,"Ohio","Hardin County","A_AIC",224,258,34,14.11,"overcount"
"8303",39,65,"Ohio","Hardin County","NHPI_A",5,17,12,109.09,"overcount"
"8304",39,65,"Ohio","Hardin County","NHPI_AIC",11,22,11,66.67,"overcount"
"8305",39,67,"Ohio","Harrison County","A_A",32,22,-10,-37.04,"undercount"
"8306",39,67,"Ohio","Harrison County","A_AIC",55,41,-14,-29.17,"undercount"
"8307",39,67,"Ohio","Harrison County","NHPI_A",2,2,0,0,"equal"
"8308",39,67,"Ohio","Harrison County","NHPI_AIC",4,9,5,76.92,"overcount"
"8309",39,69,"Ohio","Henry County","A_A",202,114,-88,-55.7,"undercount"
"8310",39,69,"Ohio","Henry County","A_AIC",240,159,-81,-40.6,"undercount"
"8311",39,69,"Ohio","Henry County","NHPI_A",12,2,-10,-142.86,"undercount"
"8312",39,69,"Ohio","Henry County","NHPI_AIC",25,4,-21,-144.83,"undercount"
"8313",39,71,"Ohio","Highland County","A_A",238,105,-133,-77.55,"undercount"
"8314",39,71,"Ohio","Highland County","A_AIC",300,169,-131,-55.86,"undercount"
"8315",39,71,"Ohio","Highland County","NHPI_A",15,4,-11,-115.79,"undercount"
"8316",39,71,"Ohio","Highland County","NHPI_AIC",23,11,-12,-70.59,"undercount"
"8317",39,73,"Ohio","Hocking County","A_A",143,50,-93,-96.37,"undercount"
"8318",39,73,"Ohio","Hocking County","A_AIC",194,91,-103,-72.28,"undercount"
"8319",39,73,"Ohio","Hocking County","NHPI_A",2,9,7,127.27,"overcount"
"8320",39,73,"Ohio","Hocking County","NHPI_AIC",8,15,7,60.87,"overcount"
"8321",39,75,"Ohio","Holmes County","A_A",56,49,-7,-13.33,"undercount"
"8322",39,75,"Ohio","Holmes County","A_AIC",88,74,-14,-17.28,"undercount"
"8323",39,75,"Ohio","Holmes County","NHPI_A",5,19,14,116.67,"overcount"
"8324",39,75,"Ohio","Holmes County","NHPI_AIC",9,35,26,118.18,"overcount"
"8325",39,77,"Ohio","Huron County","A_A",288,198,-90,-37.04,"undercount"
"8326",39,77,"Ohio","Huron County","A_AIC",358,292,-66,-20.31,"undercount"
"8327",39,77,"Ohio","Huron County","NHPI_A",54,16,-38,-108.57,"undercount"
"8328",39,77,"Ohio","Huron County","NHPI_AIC",70,54,-16,-25.81,"undercount"
"8329",39,79,"Ohio","Jackson County","A_A",99,110,11,10.53,"overcount"
"8330",39,79,"Ohio","Jackson County","A_AIC",148,149,1,0.67,"overcount"
"8331",39,79,"Ohio","Jackson County","NHPI_A",9,12,3,28.57,"overcount"
"8332",39,79,"Ohio","Jackson County","NHPI_AIC",19,23,4,19.05,"overcount"
"8333",39,81,"Ohio","Jefferson County","A_A",365,296,-69,-20.88,"undercount"
"8334",39,81,"Ohio","Jefferson County","A_AIC",475,429,-46,-10.18,"undercount"
"8335",39,81,"Ohio","Jefferson County","NHPI_A",26,12,-14,-73.68,"undercount"
"8336",39,81,"Ohio","Jefferson County","NHPI_AIC",54,49,-5,-9.71,"undercount"
"8337",39,83,"Ohio","Knox County","A_A",303,354,51,15.53,"overcount"
"8338",39,83,"Ohio","Knox County","A_AIC",396,509,113,24.97,"overcount"
"8339",39,83,"Ohio","Knox County","NHPI_A",17,16,-1,-6.06,"undercount"
"8340",39,83,"Ohio","Knox County","NHPI_AIC",43,51,8,17.02,"overcount"
"8341",39,85,"Ohio","Lake County","A_A",3246,2688,-558,-18.81,"undercount"
"8342",39,85,"Ohio","Lake County","A_AIC",3893,3419,-474,-12.96,"undercount"
"8343",39,85,"Ohio","Lake County","NHPI_A",105,45,-60,-80,"undercount"
"8344",39,85,"Ohio","Lake County","NHPI_AIC",181,163,-18,-10.47,"undercount"
"8345",39,87,"Ohio","Lawrence County","A_A",272,246,-26,-10.04,"undercount"
"8346",39,87,"Ohio","Lawrence County","A_AIC",347,330,-17,-5.02,"undercount"
"8347",39,87,"Ohio","Lawrence County","NHPI_A",11,5,-6,-75,"undercount"
"8348",39,87,"Ohio","Lawrence County","NHPI_AIC",29,21,-8,-32,"undercount"
"8349",39,89,"Ohio","Licking County","A_A",1223,1280,57,4.55,"overcount"
"8350",39,89,"Ohio","Licking County","A_AIC",1657,1801,144,8.33,"overcount"
"8351",39,89,"Ohio","Licking County","NHPI_A",47,48,1,2.11,"overcount"
"8352",39,89,"Ohio","Licking County","NHPI_AIC",110,132,22,18.18,"overcount"
"8353",39,91,"Ohio","Logan County","A_A",401,246,-155,-47.91,"undercount"
"8354",39,91,"Ohio","Logan County","A_AIC",496,367,-129,-29.9,"undercount"
"8355",39,91,"Ohio","Logan County","NHPI_A",19,16,-3,-17.14,"undercount"
"8356",39,91,"Ohio","Logan County","NHPI_AIC",41,32,-9,-24.66,"undercount"
"8357",39,93,"Ohio","Lorain County","A_A",3010,2937,-73,-2.46,"undercount"
"8358",39,93,"Ohio","Lorain County","A_AIC",3827,4049,222,5.64,"overcount"
"8359",39,93,"Ohio","Lorain County","NHPI_A",174,160,-14,-8.38,"undercount"
"8360",39,93,"Ohio","Lorain County","NHPI_AIC",312,312,0,0,"equal"
"8361",39,95,"Ohio","Lucas County","A_A",6969,6978,9,0.13,"overcount"
"8362",39,95,"Ohio","Lucas County","A_AIC",8526,8951,425,4.86,"overcount"
"8363",39,95,"Ohio","Lucas County","NHPI_A",169,172,3,1.76,"overcount"
"8364",39,95,"Ohio","Lucas County","NHPI_AIC",371,424,53,13.33,"overcount"
"8365",39,97,"Ohio","Madison County","A_A",326,243,-83,-29.17,"undercount"
"8366",39,97,"Ohio","Madison County","A_AIC",410,339,-71,-18.96,"undercount"
"8367",39,97,"Ohio","Madison County","NHPI_A",10,11,1,9.52,"overcount"
"8368",39,97,"Ohio","Madison County","NHPI_AIC",26,23,-3,-12.24,"undercount"
"8369",39,99,"Ohio","Mahoning County","A_A",1730,1743,13,0.75,"overcount"
"8370",39,99,"Ohio","Mahoning County","A_AIC",2235,2401,166,7.16,"overcount"
"8371",39,99,"Ohio","Mahoning County","NHPI_A",88,77,-11,-13.33,"undercount"
"8372",39,99,"Ohio","Mahoning County","NHPI_AIC",196,198,2,1.02,"overcount"
"8373",39,101,"Ohio","Marion County","A_A",425,350,-75,-19.35,"undercount"
"8374",39,101,"Ohio","Marion County","A_AIC",534,458,-76,-15.32,"undercount"
"8375",39,101,"Ohio","Marion County","NHPI_A",12,40,28,107.69,"overcount"
"8376",39,101,"Ohio","Marion County","NHPI_AIC",28,68,40,83.33,"overcount"
"8377",39,103,"Ohio","Medina County","A_A",1805,1700,-105,-5.99,"undercount"
"8378",39,103,"Ohio","Medina County","A_AIC",2223,2164,-59,-2.69,"undercount"
"8379",39,103,"Ohio","Medina County","NHPI_A",49,19,-30,-88.24,"undercount"
"8380",39,103,"Ohio","Medina County","NHPI_AIC",86,62,-24,-32.43,"undercount"
"8381",39,105,"Ohio","Meigs County","A_A",73,52,-21,-33.6,"undercount"
"8382",39,105,"Ohio","Meigs County","A_AIC",99,92,-7,-7.33,"undercount"
"8383",39,105,"Ohio","Meigs County","NHPI_A",1,1,0,0,"equal"
"8384",39,105,"Ohio","Meigs County","NHPI_AIC",4,0,-4,-200,"undercount"
"8385",39,107,"Ohio","Mercer County","A_A",212,186,-26,-13.07,"undercount"
"8386",39,107,"Ohio","Mercer County","A_AIC",255,260,5,1.94,"overcount"
"8387",39,107,"Ohio","Mercer County","NHPI_A",24,73,49,101.03,"overcount"
"8388",39,107,"Ohio","Mercer County","NHPI_AIC",33,80,47,83.19,"overcount"
"8389",39,109,"Ohio","Miami County","A_A",1105,1252,147,12.47,"overcount"
"8390",39,109,"Ohio","Miami County","A_AIC",1282,1512,230,16.46,"overcount"
"8391",39,109,"Ohio","Miami County","NHPI_A",15,16,1,6.45,"overcount"
"8392",39,109,"Ohio","Miami County","NHPI_AIC",42,43,1,2.35,"overcount"
"8393",39,111,"Ohio","Monroe County","A_A",32,20,-12,-46.15,"undercount"
"8394",39,111,"Ohio","Monroe County","A_AIC",55,38,-17,-36.56,"undercount"
"8395",39,111,"Ohio","Monroe County","NHPI_A",2,2,0,0,"equal"
"8396",39,111,"Ohio","Monroe County","NHPI_AIC",5,6,1,18.18,"overcount"
"8397",39,113,"Ohio","Montgomery County","A_A",8940,9499,559,6.06,"overcount"
"8398",39,113,"Ohio","Montgomery County","A_AIC",11087,12354,1267,10.81,"overcount"
"8399",39,113,"Ohio","Montgomery County","NHPI_A",221,205,-16,-7.51,"undercount"
"8400",39,113,"Ohio","Montgomery County","NHPI_AIC",500,560,60,11.32,"overcount"
"8401",39,115,"Ohio","Morgan County","A_A",28,23,-5,-19.61,"undercount"
"8402",39,115,"Ohio","Morgan County","A_AIC",91,52,-39,-54.55,"undercount"
"8403",39,115,"Ohio","Morgan County","NHPI_A",2,0,-2,-200,"undercount"
"8404",39,115,"Ohio","Morgan County","NHPI_AIC",22,7,-15,-103.45,"undercount"
"8405",39,117,"Ohio","Morrow County","A_A",118,90,-28,-26.92,"undercount"
"8406",39,117,"Ohio","Morrow County","A_AIC",163,147,-16,-10.32,"undercount"
"8407",39,117,"Ohio","Morrow County","NHPI_A",4,9,5,76.92,"overcount"
"8408",39,117,"Ohio","Morrow County","NHPI_AIC",11,27,16,84.21,"overcount"
"8409",39,119,"Ohio","Muskingum County","A_A",330,293,-37,-11.88,"undercount"
"8410",39,119,"Ohio","Muskingum County","A_AIC",487,475,-12,-2.49,"undercount"
"8411",39,119,"Ohio","Muskingum County","NHPI_A",23,18,-5,-24.39,"undercount"
"8412",39,119,"Ohio","Muskingum County","NHPI_AIC",65,54,-11,-18.49,"undercount"
"8413",39,121,"Ohio","Noble County","A_A",32,23,-9,-32.73,"undercount"
"8414",39,121,"Ohio","Noble County","A_AIC",48,42,-6,-13.33,"undercount"
"8415",39,121,"Ohio","Noble County","NHPI_A",1,3,2,100,"overcount"
"8416",39,121,"Ohio","Noble County","NHPI_AIC",3,7,4,80,"overcount"
"8417",39,123,"Ohio","Ottawa County","A_A",167,118,-49,-34.39,"undercount"
"8418",39,123,"Ohio","Ottawa County","A_AIC",223,176,-47,-23.56,"undercount"
"8419",39,123,"Ohio","Ottawa County","NHPI_A",25,7,-18,-112.5,"undercount"
"8420",39,123,"Ohio","Ottawa County","NHPI_AIC",35,19,-16,-59.26,"undercount"
"8421",39,125,"Ohio","Paulding County","A_A",54,43,-11,-22.68,"undercount"
"8422",39,125,"Ohio","Paulding County","A_AIC",81,64,-17,-23.45,"undercount"
"8423",39,125,"Ohio","Paulding County","NHPI_A",4,4,0,0,"equal"
"8424",39,125,"Ohio","Paulding County","NHPI_AIC",11,7,-4,-44.44,"undercount"
"8425",39,127,"Ohio","Perry County","A_A",68,40,-28,-51.85,"undercount"
"8426",39,127,"Ohio","Perry County","A_AIC",105,82,-23,-24.6,"undercount"
"8427",39,127,"Ohio","Perry County","NHPI_A",2,9,7,127.27,"overcount"
"8428",39,127,"Ohio","Perry County","NHPI_AIC",20,31,11,43.14,"overcount"
"8429",39,129,"Ohio","Pickaway County","A_A",204,217,13,6.18,"overcount"
"8430",39,129,"Ohio","Pickaway County","A_AIC",285,334,49,15.83,"overcount"
"8431",39,129,"Ohio","Pickaway County","NHPI_A",14,11,-3,-24,"undercount"
"8432",39,129,"Ohio","Pickaway County","NHPI_AIC",35,25,-10,-33.33,"undercount"
"8433",39,131,"Ohio","Pike County","A_A",101,55,-46,-58.97,"undercount"
"8434",39,131,"Ohio","Pike County","A_AIC",141,92,-49,-42.06,"undercount"
"8435",39,131,"Ohio","Pike County","NHPI_A",13,4,-9,-105.88,"undercount"
"8436",39,131,"Ohio","Pike County","NHPI_AIC",22,11,-11,-66.67,"undercount"
"8437",39,133,"Ohio","Portage County","A_A",1791,2347,556,26.87,"overcount"
"8438",39,133,"Ohio","Portage County","A_AIC",2199,2893,694,27.26,"overcount"
"8439",39,133,"Ohio","Portage County","NHPI_A",36,44,8,20,"overcount"
"8440",39,133,"Ohio","Portage County","NHPI_AIC",92,139,47,40.69,"overcount"
"8441",39,135,"Ohio","Preble County","A_A",275,174,-101,-44.99,"undercount"
"8442",39,135,"Ohio","Preble County","A_AIC",332,243,-89,-30.96,"undercount"
"8443",39,135,"Ohio","Preble County","NHPI_A",10,3,-7,-107.69,"undercount"
"8444",39,135,"Ohio","Preble County","NHPI_AIC",21,16,-5,-27.03,"undercount"
"8445",39,137,"Ohio","Putnam County","A_A",92,83,-9,-10.29,"undercount"
"8446",39,137,"Ohio","Putnam County","A_AIC",143,123,-20,-15.04,"undercount"
"8447",39,137,"Ohio","Putnam County","NHPI_A",6,5,-1,-18.18,"undercount"
"8448",39,137,"Ohio","Putnam County","NHPI_AIC",17,10,-7,-51.85,"undercount"
"8449",39,139,"Ohio","Richland County","A_A",832,830,-2,-0.24,"undercount"
"8450",39,139,"Ohio","Richland County","A_AIC",1090,1106,16,1.46,"overcount"
"8451",39,139,"Ohio","Richland County","NHPI_A",50,37,-13,-29.89,"undercount"
"8452",39,139,"Ohio","Richland County","NHPI_AIC",121,114,-7,-5.96,"undercount"
"8453",39,141,"Ohio","Ross County","A_A",372,310,-62,-18.18,"undercount"
"8454",39,141,"Ohio","Ross County","A_AIC",510,477,-33,-6.69,"undercount"
"8455",39,141,"Ohio","Ross County","NHPI_A",15,9,-6,-50,"undercount"
"8456",39,141,"Ohio","Ross County","NHPI_AIC",58,46,-12,-23.08,"undercount"
"8457",39,143,"Ohio","Sandusky County","A_A",284,200,-84,-34.71,"undercount"
"8458",39,143,"Ohio","Sandusky County","A_AIC",373,321,-52,-14.99,"undercount"
"8459",39,143,"Ohio","Sandusky County","NHPI_A",14,7,-7,-66.67,"undercount"
"8460",39,143,"Ohio","Sandusky County","NHPI_AIC",28,32,4,13.33,"overcount"
"8461",39,145,"Ohio","Scioto County","A_A",296,254,-42,-15.27,"undercount"
"8462",39,145,"Ohio","Scioto County","A_AIC",404,355,-49,-12.91,"undercount"
"8463",39,145,"Ohio","Scioto County","NHPI_A",26,10,-16,-88.89,"undercount"
"8464",39,145,"Ohio","Scioto County","NHPI_AIC",53,62,9,15.65,"overcount"
"8465",39,147,"Ohio","Seneca County","A_A",334,330,-4,-1.2,"undercount"
"8466",39,147,"Ohio","Seneca County","A_AIC",415,421,6,1.44,"overcount"
"8467",39,147,"Ohio","Seneca County","NHPI_A",9,17,8,61.54,"overcount"
"8468",39,147,"Ohio","Seneca County","NHPI_AIC",21,33,12,44.44,"overcount"
"8469",39,149,"Ohio","Shelby County","A_A",524,435,-89,-18.56,"undercount"
"8470",39,149,"Ohio","Shelby County","A_AIC",621,537,-84,-14.51,"undercount"
