"STNAME","CTYNAME","RACE","ESTIM","MR","NUM_DIFF","EOC","COVERAGE","AGE"
"Texas","Hopkins County","NHPI_AIC",3,1,-2,-100,"undercount","65+"
"Texas","Houston County","A_A",8,7,-1,-13.33,"undercount","65+"
"Texas","Houston County","A_AIC",14,0,-14,-200,"undercount","65+"
"Texas","Houston County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Houston County","NHPI_AIC",2,2,0,0,"equal","65+"
"Texas","Howard County","A_A",36,25,-11,-36.07,"undercount","65+"
"Texas","Howard County","A_AIC",45,0,-45,-200,"undercount","65+"
"Texas","Howard County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Howard County","NHPI_AIC",3,0,-3,-200,"undercount","65+"
"Texas","Hudspeth County","A_A",1,5,4,133.33,"overcount","65+"
"Texas","Hudspeth County","A_AIC",2,3,1,40,"overcount","65+"
"Texas","Hudspeth County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Hudspeth County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Hunt County","A_A",52,48,-4,-8,"undercount","65+"
"Texas","Hunt County","A_AIC",64,50,-14,-24.56,"undercount","65+"
"Texas","Hunt County","NHPI_A",5,5,0,0,"equal","65+"
"Texas","Hunt County","NHPI_AIC",9,9,0,0,"equal","65+"
"Texas","Hutchinson County","A_A",11,13,2,16.67,"overcount","65+"
"Texas","Hutchinson County","A_AIC",19,11,-8,-53.33,"undercount","65+"
"Texas","Hutchinson County","NHPI_A",0,1,1,200,"overcount","65+"
"Texas","Hutchinson County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Texas","Irion County","A_A",0,0,0,NA,"equal","65+"
"Texas","Irion County","A_AIC",0,0,0,NA,"equal","65+"
"Texas","Irion County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Irion County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Jack County","A_A",26,1,-25,-185.19,"undercount","65+"
"Texas","Jack County","A_AIC",29,3,-26,-162.5,"undercount","65+"
"Texas","Jack County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Jack County","NHPI_AIC",3,2,-1,-40,"undercount","65+"
"Texas","Jackson County","A_A",5,7,2,33.33,"overcount","65+"
"Texas","Jackson County","A_AIC",8,8,0,0,"equal","65+"
"Texas","Jackson County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Jackson County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Texas","Jasper County","A_A",14,10,-4,-33.33,"undercount","65+"
"Texas","Jasper County","A_AIC",20,9,-11,-75.86,"undercount","65+"
"Texas","Jasper County","NHPI_A",1,2,1,66.67,"overcount","65+"
"Texas","Jasper County","NHPI_AIC",5,3,-2,-50,"undercount","65+"
"Texas","Jeff Davis County","A_A",2,3,1,40,"overcount","65+"
"Texas","Jeff Davis County","A_AIC",2,0,-2,-200,"undercount","65+"
"Texas","Jeff Davis County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Jeff Davis County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Jefferson County","A_A",537,558,21,3.84,"overcount","65+"
"Texas","Jefferson County","A_AIC",574,588,14,2.41,"overcount","65+"
"Texas","Jefferson County","NHPI_A",12,4,-8,-100,"undercount","65+"
"Texas","Jefferson County","NHPI_AIC",35,14,-21,-85.71,"undercount","65+"
"Texas","Jim Hogg County","A_A",1,1,0,0,"equal","65+"
"Texas","Jim Hogg County","A_AIC",3,2,-1,-40,"undercount","65+"
"Texas","Jim Hogg County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Jim Hogg County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Jim Wells County","A_A",24,8,-16,-100,"undercount","65+"
"Texas","Jim Wells County","A_AIC",29,9,-20,-105.26,"undercount","65+"
"Texas","Jim Wells County","NHPI_A",3,1,-2,-100,"undercount","65+"
"Texas","Jim Wells County","NHPI_AIC",4,2,-2,-66.67,"undercount","65+"
"Texas","Johnson County","A_A",100,70,-30,-35.29,"undercount","65+"
"Texas","Johnson County","A_AIC",115,81,-34,-34.69,"undercount","65+"
"Texas","Johnson County","NHPI_A",15,7,-8,-72.73,"undercount","65+"
"Texas","Johnson County","NHPI_AIC",19,8,-11,-81.48,"undercount","65+"
"Texas","Jones County","A_A",10,6,-4,-50,"undercount","65+"
"Texas","Jones County","A_AIC",15,0,-15,-200,"undercount","65+"
"Texas","Jones County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Jones County","NHPI_AIC",3,2,-1,-40,"undercount","65+"
"Texas","Karnes County","A_A",8,0,-8,-200,"undercount","65+"
"Texas","Karnes County","A_AIC",8,1,-7,-155.56,"undercount","65+"
"Texas","Karnes County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Karnes County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Texas","Kaufman County","A_A",49,61,12,21.82,"overcount","65+"
"Texas","Kaufman County","A_AIC",59,45,-14,-26.92,"undercount","65+"
"Texas","Kaufman County","NHPI_A",8,3,-5,-90.91,"undercount","65+"
"Texas","Kaufman County","NHPI_AIC",11,4,-7,-93.33,"undercount","65+"
"Texas","Kendall County","A_A",25,23,-2,-8.33,"undercount","65+"
"Texas","Kendall County","A_AIC",31,28,-3,-10.17,"undercount","65+"
"Texas","Kendall County","NHPI_A",5,3,-2,-50,"undercount","65+"
"Texas","Kendall County","NHPI_AIC",8,7,-1,-13.33,"undercount","65+"
"Texas","Kenedy County","A_A",0,0,0,NA,"equal","65+"
"Texas","Kenedy County","A_AIC",0,0,0,NA,"equal","65+"
"Texas","Kenedy County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Kenedy County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Kent County","A_A",0,0,0,NA,"equal","65+"
"Texas","Kent County","A_AIC",0,0,0,NA,"equal","65+"
"Texas","Kent County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Kent County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Kerr County","A_A",38,27,-11,-33.85,"undercount","65+"
"Texas","Kerr County","A_AIC",49,29,-20,-51.28,"undercount","65+"
"Texas","Kerr County","NHPI_A",5,5,0,0,"equal","65+"
"Texas","Kerr County","NHPI_AIC",10,5,-5,-66.67,"undercount","65+"
"Texas","Kimble County","A_A",6,0,-6,-200,"undercount","65+"
"Texas","Kimble County","A_AIC",8,1,-7,-155.56,"undercount","65+"
"Texas","Kimble County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Kimble County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","King County","A_A",0,0,0,NA,"equal","65+"
"Texas","King County","A_AIC",0,0,0,NA,"equal","65+"
"Texas","King County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","King County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Kinney County","A_A",3,5,2,50,"overcount","65+"
"Texas","Kinney County","A_AIC",3,0,-3,-200,"undercount","65+"
"Texas","Kinney County","NHPI_A",0,1,1,200,"overcount","65+"
"Texas","Kinney County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Kleberg County","A_A",42,41,-1,-2.41,"undercount","65+"
"Texas","Kleberg County","A_AIC",45,27,-18,-50,"undercount","65+"
"Texas","Kleberg County","NHPI_A",3,2,-1,-40,"undercount","65+"
"Texas","Kleberg County","NHPI_AIC",5,0,-5,-200,"undercount","65+"
"Texas","Knox County","A_A",1,0,-1,-200,"undercount","65+"
"Texas","Knox County","A_AIC",3,0,-3,-200,"undercount","65+"
"Texas","Knox County","NHPI_A",1,2,1,66.67,"overcount","65+"
"Texas","Knox County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Texas","La Salle County","A_A",1,1,0,0,"equal","65+"
"Texas","La Salle County","A_AIC",2,2,0,0,"equal","65+"
"Texas","La Salle County","NHPI_A",0,1,1,200,"overcount","65+"
"Texas","La Salle County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Lamar County","A_A",29,21,-8,-32,"undercount","65+"
"Texas","Lamar County","A_AIC",34,22,-12,-42.86,"undercount","65+"
"Texas","Lamar County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Lamar County","NHPI_AIC",1,3,2,100,"overcount","65+"
"Texas","Lamb County","A_A",7,2,-5,-111.11,"undercount","65+"
"Texas","Lamb County","A_AIC",9,5,-4,-57.14,"undercount","65+"
"Texas","Lamb County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Lamb County","NHPI_AIC",2,1,-1,-66.67,"undercount","65+"
"Texas","Lampasas County","A_A",35,35,0,0,"equal","65+"
"Texas","Lampasas County","A_AIC",38,39,1,2.6,"overcount","65+"
"Texas","Lampasas County","NHPI_A",4,4,0,0,"equal","65+"
"Texas","Lampasas County","NHPI_AIC",4,6,2,40,"overcount","65+"
"Texas","Lavaca County","A_A",16,5,-11,-104.76,"undercount","65+"
"Texas","Lavaca County","A_AIC",17,0,-17,-200,"undercount","65+"
"Texas","Lavaca County","NHPI_A",0,1,1,200,"overcount","65+"
"Texas","Lavaca County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Texas","Lee County","A_A",11,3,-8,-114.29,"undercount","65+"
"Texas","Lee County","A_AIC",13,4,-9,-105.88,"undercount","65+"
"Texas","Lee County","NHPI_A",0,1,1,200,"overcount","65+"
"Texas","Lee County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Texas","Leon County","A_A",10,3,-7,-107.69,"undercount","65+"
"Texas","Leon County","A_AIC",15,3,-12,-133.33,"undercount","65+"
"Texas","Leon County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Leon County","NHPI_AIC",3,0,-3,-200,"undercount","65+"
"Texas","Liberty County","A_A",33,18,-15,-58.82,"undercount","65+"
"Texas","Liberty County","A_AIC",36,17,-19,-71.7,"undercount","65+"
"Texas","Liberty County","NHPI_A",6,2,-4,-100,"undercount","65+"
"Texas","Liberty County","NHPI_AIC",6,4,-2,-40,"undercount","65+"
"Texas","Limestone County","A_A",7,8,1,13.33,"overcount","65+"
"Texas","Limestone County","A_AIC",9,2,-7,-127.27,"undercount","65+"
"Texas","Limestone County","NHPI_A",0,2,2,200,"overcount","65+"
"Texas","Limestone County","NHPI_AIC",1,3,2,100,"overcount","65+"
"Texas","Lipscomb County","A_A",1,1,0,0,"equal","65+"
"Texas","Lipscomb County","A_AIC",2,0,-2,-200,"undercount","65+"
"Texas","Lipscomb County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Lipscomb County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Texas","Live Oak County","A_A",7,2,-5,-111.11,"undercount","65+"
"Texas","Live Oak County","A_AIC",11,0,-11,-200,"undercount","65+"
"Texas","Live Oak County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Live Oak County","NHPI_AIC",1,1,0,0,"equal","65+"
"Texas","Llano County","A_A",22,9,-13,-83.87,"undercount","65+"
"Texas","Llano County","A_AIC",26,6,-20,-125,"undercount","65+"
"Texas","Llano County","NHPI_A",2,1,-1,-66.67,"undercount","65+"
"Texas","Llano County","NHPI_AIC",3,0,-3,-200,"undercount","65+"
"Texas","Loving County","A_A",0,0,0,NA,"equal","65+"
"Texas","Loving County","A_AIC",0,0,0,NA,"equal","65+"
"Texas","Loving County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Loving County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Lubbock County","A_A",280,291,11,3.85,"overcount","65+"
"Texas","Lubbock County","A_AIC",319,326,7,2.17,"overcount","65+"
"Texas","Lubbock County","NHPI_A",14,12,-2,-15.38,"undercount","65+"
"Texas","Lubbock County","NHPI_AIC",27,20,-7,-29.79,"undercount","65+"
"Texas","Lynn County","A_A",3,1,-2,-100,"undercount","65+"
"Texas","Lynn County","A_AIC",3,0,-3,-200,"undercount","65+"
"Texas","Lynn County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Lynn County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Madison County","A_A",2,1,-1,-66.67,"undercount","65+"
"Texas","Madison County","A_AIC",3,1,-2,-100,"undercount","65+"
"Texas","Madison County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Madison County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Texas","Marion County","A_A",7,2,-5,-111.11,"undercount","65+"
"Texas","Marion County","A_AIC",10,1,-9,-163.64,"undercount","65+"
"Texas","Marion County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Marion County","NHPI_AIC",3,3,0,0,"equal","65+"
"Texas","Martin County","A_A",3,3,0,0,"equal","65+"
"Texas","Martin County","A_AIC",4,0,-4,-200,"undercount","65+"
"Texas","Martin County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Martin County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Mason County","A_A",1,1,0,0,"equal","65+"
"Texas","Mason County","A_AIC",3,2,-1,-40,"undercount","65+"
"Texas","Mason County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Mason County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Matagorda County","A_A",68,57,-11,-17.6,"undercount","65+"
"Texas","Matagorda County","A_AIC",73,30,-43,-83.5,"undercount","65+"
"Texas","Matagorda County","NHPI_A",3,1,-2,-100,"undercount","65+"
"Texas","Matagorda County","NHPI_AIC",5,2,-3,-85.71,"undercount","65+"
"Texas","Maverick County","A_A",20,4,-16,-133.33,"undercount","65+"
"Texas","Maverick County","A_AIC",24,7,-17,-109.68,"undercount","65+"
"Texas","Maverick County","NHPI_A",1,1,0,0,"equal","65+"
"Texas","Maverick County","NHPI_AIC",3,1,-2,-100,"undercount","65+"
"Texas","McCulloch County","A_A",3,2,-1,-40,"undercount","65+"
"Texas","McCulloch County","A_AIC",3,5,2,50,"overcount","65+"
"Texas","McCulloch County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","McCulloch County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","McLennan County","A_A",220,196,-24,-11.54,"undercount","65+"
"Texas","McLennan County","A_AIC",253,215,-38,-16.24,"undercount","65+"
"Texas","McLennan County","NHPI_A",13,8,-5,-47.62,"undercount","65+"
"Texas","McLennan County","NHPI_AIC",29,9,-20,-105.26,"undercount","65+"
"Texas","McMullen County","A_A",1,0,-1,-200,"undercount","65+"
"Texas","McMullen County","A_AIC",1,0,-1,-200,"undercount","65+"
"Texas","McMullen County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","McMullen County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Medina County","A_A",28,20,-8,-33.33,"undercount","65+"
"Texas","Medina County","A_AIC",33,25,-8,-27.59,"undercount","65+"
"Texas","Medina County","NHPI_A",3,9,6,100,"overcount","65+"
"Texas","Medina County","NHPI_AIC",4,11,7,93.33,"overcount","65+"
"Texas","Menard County","A_A",0,0,0,NA,"equal","65+"
"Texas","Menard County","A_AIC",0,1,1,200,"overcount","65+"
"Texas","Menard County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Menard County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Midland County","A_A",146,118,-28,-21.21,"undercount","65+"
"Texas","Midland County","A_AIC",158,82,-76,-63.33,"undercount","65+"
"Texas","Midland County","NHPI_A",5,3,-2,-50,"undercount","65+"
"Texas","Midland County","NHPI_AIC",10,10,0,0,"equal","65+"
"Texas","Milam County","A_A",14,10,-4,-33.33,"undercount","65+"
"Texas","Milam County","A_AIC",21,4,-17,-136,"undercount","65+"
"Texas","Milam County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Milam County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Texas","Mills County","A_A",2,0,-2,-200,"undercount","65+"
"Texas","Mills County","A_AIC",2,0,-2,-200,"undercount","65+"
"Texas","Mills County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Mills County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Texas","Mitchell County","A_A",4,3,-1,-28.57,"undercount","65+"
"Texas","Mitchell County","A_AIC",6,1,-5,-142.86,"undercount","65+"
"Texas","Mitchell County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Mitchell County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Texas","Montague County","A_A",12,2,-10,-142.86,"undercount","65+"
"Texas","Montague County","A_AIC",16,0,-16,-200,"undercount","65+"
"Texas","Montague County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Montague County","NHPI_AIC",1,1,0,0,"equal","65+"
"Texas","Montgomery County","A_A",657,582,-75,-12.11,"undercount","65+"
"Texas","Montgomery County","A_AIC",707,637,-70,-10.42,"undercount","65+"
"Texas","Montgomery County","NHPI_A",22,15,-7,-37.84,"undercount","65+"
"Texas","Montgomery County","NHPI_AIC",33,26,-7,-23.73,"undercount","65+"
"Texas","Moore County","A_A",21,22,1,4.65,"overcount","65+"
"Texas","Moore County","A_AIC",26,0,-26,-200,"undercount","65+"
"Texas","Moore County","NHPI_A",4,0,-4,-200,"undercount","65+"
"Texas","Moore County","NHPI_AIC",5,0,-5,-200,"undercount","65+"
"Texas","Morris County","A_A",5,8,3,46.15,"overcount","65+"
"Texas","Morris County","A_AIC",10,5,-5,-66.67,"undercount","65+"
"Texas","Morris County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Morris County","NHPI_AIC",0,1,1,200,"overcount","65+"
"Texas","Motley County","A_A",1,0,-1,-200,"undercount","65+"
"Texas","Motley County","A_AIC",3,0,-3,-200,"undercount","65+"
"Texas","Motley County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Motley County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Texas","Nacogdoches County","A_A",47,37,-10,-23.81,"undercount","65+"
"Texas","Nacogdoches County","A_AIC",58,24,-34,-82.93,"undercount","65+"
"Texas","Nacogdoches County","NHPI_A",3,2,-1,-40,"undercount","65+"
"Texas","Nacogdoches County","NHPI_AIC",6,3,-3,-66.67,"undercount","65+"
"Texas","Navarro County","A_A",33,15,-18,-75,"undercount","65+"
"Texas","Navarro County","A_AIC",41,16,-25,-87.72,"undercount","65+"
"Texas","Navarro County","NHPI_A",3,9,6,100,"overcount","65+"
"Texas","Navarro County","NHPI_AIC",5,8,3,46.15,"overcount","65+"
"Texas","Newton County","A_A",4,1,-3,-120,"undercount","65+"
"Texas","Newton County","A_AIC",8,0,-8,-200,"undercount","65+"
"Texas","Newton County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Newton County","NHPI_AIC",1,1,0,0,"equal","65+"
"Texas","Nolan County","A_A",4,5,1,22.22,"overcount","65+"
"Texas","Nolan County","A_AIC",5,1,-4,-133.33,"undercount","65+"
"Texas","Nolan County","NHPI_A",2,0,-2,-200,"undercount","65+"
"Texas","Nolan County","NHPI_AIC",3,1,-2,-100,"undercount","65+"
"Texas","Nueces County","A_A",524,523,-1,-0.19,"undercount","65+"
"Texas","Nueces County","A_AIC",572,573,1,0.17,"overcount","65+"
"Texas","Nueces County","NHPI_A",27,20,-7,-29.79,"undercount","65+"
"Texas","Nueces County","NHPI_AIC",44,34,-10,-25.64,"undercount","65+"
"Texas","Ochiltree County","A_A",4,0,-4,-200,"undercount","65+"
"Texas","Ochiltree County","A_AIC",6,0,-6,-200,"undercount","65+"
"Texas","Ochiltree County","NHPI_A",1,1,0,0,"equal","65+"
"Texas","Ochiltree County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Texas","Oldham County","A_A",2,1,-1,-66.67,"undercount","65+"
"Texas","Oldham County","A_AIC",2,0,-2,-200,"undercount","65+"
"Texas","Oldham County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Oldham County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Orange County","A_A",51,57,6,11.11,"overcount","65+"
"Texas","Orange County","A_AIC",58,60,2,3.39,"overcount","65+"
"Texas","Orange County","NHPI_A",4,1,-3,-120,"undercount","65+"
"Texas","Orange County","NHPI_AIC",8,5,-3,-46.15,"undercount","65+"
"Texas","Palo Pinto County","A_A",36,31,-5,-14.93,"undercount","65+"
"Texas","Palo Pinto County","A_AIC",39,18,-21,-73.68,"undercount","65+"
"Texas","Palo Pinto County","NHPI_A",0,1,1,200,"overcount","65+"
"Texas","Palo Pinto County","NHPI_AIC",4,4,0,0,"equal","65+"
"Texas","Panola County","A_A",16,9,-7,-56,"undercount","65+"
"Texas","Panola County","A_AIC",19,7,-12,-92.31,"undercount","65+"
"Texas","Panola County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Panola County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Texas","Parker County","A_A",63,55,-8,-13.56,"undercount","65+"
"Texas","Parker County","A_AIC",67,62,-5,-7.75,"undercount","65+"
"Texas","Parker County","NHPI_A",3,1,-2,-100,"undercount","65+"
"Texas","Parker County","NHPI_AIC",5,4,-1,-22.22,"undercount","65+"
"Texas","Parmer County","A_A",7,1,-6,-150,"undercount","65+"
"Texas","Parmer County","A_AIC",9,0,-9,-200,"undercount","65+"
"Texas","Parmer County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Texas","Parmer County","NHPI_AIC",1,2,1,66.67,"overcount","65+"
"Texas","Pecos County","A_A",15,13,-2,-14.29,"undercount","65+"
"Texas","Pecos County","A_AIC",18,4,-14,-127.27,"undercount","65+"
"Texas","Pecos County","NHPI_A",0,3,3,200,"overcount","65+"
"Texas","Pecos County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Polk County","A_A",42,17,-25,-84.75,"undercount","65+"
"Texas","Polk County","A_AIC",49,24,-25,-68.49,"undercount","65+"
"Texas","Polk County","NHPI_A",4,1,-3,-120,"undercount","65+"
"Texas","Polk County","NHPI_AIC",4,1,-3,-120,"undercount","65+"
"Texas","Potter County","A_A",337,251,-86,-29.25,"undercount","65+"
"Texas","Potter County","A_AIC",352,264,-88,-28.57,"undercount","65+"
"Texas","Potter County","NHPI_A",9,3,-6,-100,"undercount","65+"
"Texas","Potter County","NHPI_AIC",17,4,-13,-123.81,"undercount","65+"
"Texas","Presidio County","A_A",9,1,-8,-160,"undercount","65+"
"Texas","Presidio County","A_AIC",9,1,-8,-160,"undercount","65+"
"Texas","Presidio County","NHPI_A",2,0,-2,-200,"undercount","65+"
"Texas","Presidio County","NHPI_AIC",3,0,-3,-200,"undercount","65+"
"Texas","Rains County","A_A",9,4,-5,-76.92,"undercount","65+"
"Texas","Rains County","A_AIC",13,4,-9,-105.88,"undercount","65+"
"Texas","Rains County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Rains County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Texas","Randall County","A_A",115,108,-7,-6.28,"undercount","65+"
"Texas","Randall County","A_AIC",122,119,-3,-2.49,"undercount","65+"
"Texas","Randall County","NHPI_A",6,4,-2,-40,"undercount","65+"
"Texas","Randall County","NHPI_AIC",8,0,-8,-200,"undercount","65+"
"Texas","Reagan County","A_A",0,0,0,NA,"equal","65+"
"Texas","Reagan County","A_AIC",0,0,0,NA,"equal","65+"
"Texas","Reagan County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Reagan County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Texas","Real County","A_A",1,0,-1,-200,"undercount","65+"
"Texas","Real County","A_AIC",2,0,-2,-200,"undercount","65+"
"Texas","Real County","NHPI_A",0,2,2,200,"overcount","65+"
"Texas","Real County","NHPI_AIC",0,3,3,200,"overcount","65+"
"Texas","Red River County","A_A",3,2,-1,-40,"undercount","65+"
"Texas","Red River County","A_AIC",5,5,0,0,"equal","65+"
"Texas","Red River County","NHPI_A",0,0,0,NA,"equal","65+"
"Texas","Red River County","NHPI_AIC",1,1,0,0,"equal","65+"
"Texas","Reeves County","A_A",7,7,0,0,"equal","65+"
