"","STNAME","CTYNAME","RACE","MR"
"4235","OH","Trumbull County","API_alone",1069
"4236","OH","Trumbull County","API_combo",1440
"4237","OH","Tuscarawas County","API_alone",272
"4238","OH","Tuscarawas County","API_combo",371
"4239","OH","Union County","API_alone",230
"4240","OH","Union County","API_combo",307
"4241","OH","Van Wert County","API_alone",60
"4242","OH","Van Wert County","API_combo",97
"4243","OH","Vinton County","API_alone",11
"4244","OH","Vinton County","API_combo",20
"4245","OH","Warren County","API_alone",2063
"4246","OH","Warren County","API_combo",2516
"4247","OH","Washington County","API_alone",308
"4248","OH","Washington County","API_combo",434
"4249","OH","Wayne County","API_alone",784
"4250","OH","Wayne County","API_combo",977
"4251","OH","Williams County","API_alone",208
"4252","OH","Williams County","API_combo",258
"4253","OH","Wood County","API_alone",1307
"4254","OH","Wood County","API_combo",1593
"4255","OH","Wyandot County","API_alone",129
"4256","OH","Wyandot County","API_combo",155
"4257","OK","Adair County","API_alone",28
"4258","OK","Adair County","API_combo",56
"4259","OK","Alfalfa County","API_alone",10
"4260","OK","Alfalfa County","API_combo",16
"4261","OK","Atoka County","API_alone",37
"4262","OK","Atoka County","API_combo",60
"4263","OK","Beaver County","API_alone",8
"4264","OK","Beaver County","API_combo",11
"4265","OK","Beckham County","API_alone",86
"4266","OK","Beckham County","API_combo",116
"4267","OK","Blaine County","API_alone",190
"4268","OK","Blaine County","API_combo",397
"4269","OK","Bryan County","API_alone",174
"4270","OK","Bryan County","API_combo",236
"4271","OK","Caddo County","API_alone",70
"4272","OK","Caddo County","API_combo",166
"4273","OK","Canadian County","API_alone",2220
"4274","OK","Canadian County","API_combo",2457
"4275","OK","Carter County","API_alone",306
"4276","OK","Carter County","API_combo",386
"4277","OK","Cherokee County","API_alone",139
"4278","OK","Cherokee County","API_combo",253
"4279","OK","Choctaw County","API_alone",27
"4280","OK","Choctaw County","API_combo",52
"4281","OK","Cimarron County","API_alone",5
"4282","OK","Cimarron County","API_combo",8
"4283","OK","Cleveland County","API_alone",6107
"4284","OK","Cleveland County","API_combo",7331
"4285","OK","Coal County","API_alone",19
"4286","OK","Coal County","API_combo",31
"4287","OK","Comanche County","API_alone",2993
"4288","OK","Comanche County","API_combo",4519
"4289","OK","Cotton County","API_alone",12
"4290","OK","Cotton County","API_combo",28
"4291","OK","Craig County","API_alone",31
"4292","OK","Craig County","API_combo",69
"4293","OK","Creek County","API_alone",215
"4294","OK","Creek County","API_combo",358
"4295","OK","Custer County","API_alone",262
"4296","OK","Custer County","API_combo",326
"4297","OK","Delaware County","API_alone",78
"4298","OK","Delaware County","API_combo",148
"4299","OK","Dewey County","API_alone",4
"4300","OK","Dewey County","API_combo",6
"4301","OK","Ellis County","API_alone",4
"4302","OK","Ellis County","API_combo",7
"4303","OK","Garfield County","API_alone",795
"4304","OK","Garfield County","API_combo",1076
"4305","OK","Garvin County","API_alone",86
"4306","OK","Garvin County","API_combo",139
"4307","OK","Grady County","API_alone",178
"4308","OK","Grady County","API_combo",309
"4309","OK","Grant County","API_alone",9
"4310","OK","Grant County","API_combo",17
"4311","OK","Greer County","API_alone",19
"4312","OK","Greer County","API_combo",27
"4313","OK","Harmon County","API_alone",11
"4314","OK","Harmon County","API_combo",14
"4315","OK","Harper County","API_alone",5
"4316","OK","Harper County","API_combo",7
"4317","OK","Haskell County","API_alone",34
"4318","OK","Haskell County","API_combo",62
"4319","OK","Hughes County","API_alone",34
"4320","OK","Hughes County","API_combo",63
"4321","OK","Jackson County","API_alone",418
"4322","OK","Jackson County","API_combo",573
"4323","OK","Jefferson County","API_alone",80
"4324","OK","Jefferson County","API_combo",91
"4325","OK","Johnston County","API_alone",33
"4326","OK","Johnston County","API_combo",54
"4327","OK","Kay County","API_alone",287
"4328","OK","Kay County","API_combo",435
"4329","OK","Kingfisher County","API_alone",31
"4330","OK","Kingfisher County","API_combo",45
"4331","OK","Kiowa County","API_alone",38
"4332","OK","Kiowa County","API_combo",75
"4333","OK","Latimer County","API_alone",20
"4334","OK","Latimer County","API_combo",30
"4335","OK","Le Flore County","API_alone",122
"4336","OK","Le Flore County","API_combo",238
"4337","OK","Lincoln County","API_alone",90
"4338","OK","Lincoln County","API_combo",151
"4339","OK","Logan County","API_alone",140
"4340","OK","Logan County","API_combo",231
"4341","OK","Love County","API_alone",24
"4342","OK","Love County","API_combo",58
"4343","OK","Major County","API_alone",15
"4344","OK","Major County","API_combo",24
"4345","OK","Marshall County","API_alone",42
"4346","OK","Marshall County","API_combo",61
"4347","OK","Mayes County","API_alone",118
"4348","OK","Mayes County","API_combo",190
"4349","OK","McClain County","API_alone",73
"4350","OK","McClain County","API_combo",132
"4351","OK","McCurtain County","API_alone",83
"4352","OK","McCurtain County","API_combo",120
"4353","OK","McIntosh County","API_alone",40
"4354","OK","McIntosh County","API_combo",86
"4355","OK","Murray County","API_alone",45
"4356","OK","Murray County","API_combo",57
"4357","OK","Muskogee County","API_alone",436
"4358","OK","Muskogee County","API_combo",625
"4359","OK","Noble County","API_alone",43
"4360","OK","Noble County","API_combo",49
"4361","OK","Nowata County","API_alone",13
"4362","OK","Nowata County","API_combo",41
"4363","OK","Okfuskee County","API_alone",10
"4364","OK","Okfuskee County","API_combo",28
"4365","OK","Oklahoma County","API_alone",19672
"4366","OK","Oklahoma County","API_combo",23358
"4367","OK","Okmulgee County","API_alone",86
"4368","OK","Okmulgee County","API_combo",177
"4369","OK","Osage County","API_alone",122
"4370","OK","Osage County","API_combo",200
"4371","OK","Ottawa County","API_alone",143
"4372","OK","Ottawa County","API_combo",225
"4373","OK","Pawnee County","API_alone",42
"4374","OK","Pawnee County","API_combo",58
"4375","OK","Payne County","API_alone",2104
"4376","OK","Payne County","API_combo",2434
"4377","OK","Pittsburg County","API_alone",132
"4378","OK","Pittsburg County","API_combo",218
"4379","OK","Pontotoc County","API_alone",167
"4380","OK","Pontotoc County","API_combo",226
"4381","OK","Pottawatomie County","API_alone",475
"4382","OK","Pottawatomie County","API_combo",700
"4383","OK","Pushmataha County","API_alone",19
"4384","OK","Pushmataha County","API_combo",31
"4385","OK","Roger Mills County","API_alone",5
"4386","OK","Roger Mills County","API_combo",6
"4387","OK","Rogers County","API_alone",261
"4388","OK","Rogers County","API_combo",450
"4389","OK","Seminole County","API_alone",66
"4390","OK","Seminole County","API_combo",142
"4391","OK","Sequoyah County","API_alone",103
"4392","OK","Sequoyah County","API_combo",184
"4393","OK","Stephens County","API_alone",154
"4394","OK","Stephens County","API_combo",238
"4395","OK","Texas County","API_alone",155
"4396","OK","Texas County","API_combo",186
"4397","OK","Tillman County","API_alone",35
"4398","OK","Tillman County","API_combo",53
"4399","OK","Tulsa County","API_alone",9664
"4400","OK","Tulsa County","API_combo",12074
"4401","OK","Wagoner County","API_alone",318
"4402","OK","Wagoner County","API_combo",436
"4403","OK","Washington County","API_alone",379
"4404","OK","Washington County","API_combo",514
"4405","OK","Washita County","API_alone",34
"4406","OK","Washita County","API_combo",50
"4407","OK","Woods County","API_alone",51
"4408","OK","Woods County","API_combo",63
"4409","OK","Woodward County","API_alone",102
"4410","OK","Woodward County","API_combo",122
"4411","OR","Baker County","API_alone",75
"4412","OR","Baker County","API_combo",122
"4413","OR","Benton County","API_alone",3757
"4414","OR","Benton County","API_combo",4648
"4415","OR","Clackamas County","API_alone",9115
"4416","OR","Clackamas County","API_combo",12359
"4417","OR","Clatsop County","API_alone",509
"4418","OR","Clatsop County","API_combo",791
"4419","OR","Columbia County","API_alone",308
"4420","OR","Columbia County","API_combo",565
"4421","OR","Coos County","API_alone",689
"4422","OR","Coos County","API_combo",1059
"4423","OR","Crook County","API_alone",90
"4424","OR","Crook County","API_combo",153
"4425","OR","Curry County","API_alone",176
"4426","OR","Curry County","API_combo",240
"4427","OR","Deschutes County","API_alone",962
"4428","OR","Deschutes County","API_combo",1656
"4429","OR","Douglas County","API_alone",762
"4430","OR","Douglas County","API_combo",1289
"4431","OR","Gilliam County","API_alone",3
"4432","OR","Gilliam County","API_combo",5
"4433","OR","Grant County","API_alone",20
"4434","OR","Grant County","API_combo",33
"4435","OR","Harney County","API_alone",46
"4436","OR","Harney County","API_combo",80
"4437","OR","Hood River County","API_alone",345
"4438","OR","Hood River County","API_combo",457
"4439","OR","Jackson County","API_alone",2036
"4440","OR","Jackson County","API_combo",3275
"4441","OR","Jefferson County","API_alone",104
"4442","OR","Jefferson County","API_combo",193
"4443","OR","Josephine County","API_alone",575
"4444","OR","Josephine County","API_combo",1010
"4445","OR","Klamath County","API_alone",627
"4446","OR","Klamath County","API_combo",999
"4447","OR","Lake County","API_alone",63
"4448","OR","Lake County","API_combo",75
"4449","OR","Lane County","API_alone",7291
"4450","OR","Lane County","API_combo",10370
"4451","OR","Lincoln County","API_alone",504
"4452","OR","Lincoln County","API_combo",776
"4453","OR","Linn County","API_alone",977
"4454","OR","Linn County","API_combo",1585
"4455","OR","Malheur County","API_alone",685
"4456","OR","Malheur County","API_combo",860
"4457","OR","Marion County","API_alone",6388
"4458","OR","Marion County","API_combo",8501
"4459","OR","Morrow County","API_alone",63
"4460","OR","Morrow County","API_combo",96
"4461","OR","Multnomah County","API_alone",41036
"4462","OR","Multnomah County","API_combo",49653
"4463","OR","Polk County","API_alone",862
"4464","OR","Polk County","API_combo",1282
"4465","OR","Sherman County","API_alone",9
"4466","OR","Sherman County","API_combo",15
"4467","OR","Tillamook County","API_alone",210
"4468","OR","Tillamook County","API_combo",323
"4469","OR","Umatilla County","API_alone",716
"4470","OR","Umatilla County","API_combo",982
"4471","OR","Union County","API_alone",375
"4472","OR","Union County","API_combo",477
"4473","OR","Wallowa County","API_alone",21
"4474","OR","Wallowa County","API_combo",38
"4475","OR","Wasco County","API_alone",327
"4476","OR","Wasco County","API_combo",453
"4477","OR","Washington County","API_alone",31868
"4478","OR","Washington County","API_combo",38338
"4479","OR","Wheeler County","API_alone",5
"4480","OR","Wheeler County","API_combo",9
"4481","OR","Yamhill County","API_alone",1038
"4482","OR","Yamhill County","API_combo",1665
"4483","PA","Adams County","API_alone",491
"4484","PA","Adams County","API_combo",656
"4485","PA","Allegheny County","API_alone",22543
"4486","PA","Allegheny County","API_combo",25688
"4487","PA","Armstrong County","API_alone",106
"4488","PA","Armstrong County","API_combo",170
"4489","PA","Beaver County","API_alone",486
"4490","PA","Beaver County","API_combo",693
"4491","PA","Bedford County","API_alone",150
"4492","PA","Bedford County","API_combo",196
"4493","PA","Berks County","API_alone",4204
"4494","PA","Berks County","API_combo",5012
"4495","PA","Blair County","API_alone",498
"4496","PA","Blair County","API_combo",659
"4497","PA","Bradford County","API_alone",297
"4498","PA","Bradford County","API_combo",379
"4499","PA","Bucks County","API_alone",14106
"4500","PA","Bucks County","API_combo",15983
"4501","PA","Butler County","API_alone",1056
"4502","PA","Butler County","API_combo",1315
"4503","PA","Cambria County","API_alone",619
"4504","PA","Cambria County","API_combo",810
"4505","PA","Cameron County","API_alone",10
"4506","PA","Cameron County","API_combo",10
"4507","PA","Carbon County","API_alone",208
"4508","PA","Carbon County","API_combo",291
"4509","PA","Centre County","API_alone",5520
"4510","PA","Centre County","API_combo",6159
"4511","PA","Chester County","API_alone",8761
"4512","PA","Chester County","API_combo",9762
"4513","PA","Clarion County","API_alone",148
"4514","PA","Clarion County","API_combo",198
"4515","PA","Clearfield County","API_alone",237
"4516","PA","Clearfield County","API_combo",300
"4517","PA","Clinton County","API_alone",165
"4518","PA","Clinton County","API_combo",217
"4519","PA","Columbia County","API_alone",359
"4520","PA","Columbia County","API_combo",455
"4521","PA","Crawford County","API_alone",283
"4522","PA","Crawford County","API_combo",412
"4523","PA","Cumberland County","API_alone",3723
"4524","PA","Cumberland County","API_combo",4373
"4525","PA","Dauphin County","API_alone",5157
"4526","PA","Dauphin County","API_combo",5906
"4527","PA","Delaware County","API_alone",18539
"4528","PA","Delaware County","API_combo",20341
"4529","PA","Elk County","API_alone",141
"4530","PA","Elk County","API_combo",164
"4531","PA","Erie County","API_alone",2047
"4532","PA","Erie County","API_combo",2629
"4533","PA","Fayette County","API_alone",348
"4534","PA","Fayette County","API_combo",497
"4535","PA","Forest County","API_alone",7
"4536","PA","Forest County","API_combo",13
"4537","PA","Franklin County","API_alone",781
"4538","PA","Franklin County","API_combo",1025
"4539","PA","Fulton County","API_alone",18
"4540","PA","Fulton County","API_combo",33
"4541","PA","Greene County","API_alone",96
"4542","PA","Greene County","API_combo",160
"4543","PA","Huntingdon County","API_alone",103
"4544","PA","Huntingdon County","API_combo",168
"4545","PA","Indiana County","API_alone",680
"4546","PA","Indiana County","API_combo",810
"4547","PA","Jefferson County","API_alone",103
"4548","PA","Jefferson County","API_combo",134
"4549","PA","Juniata County","API_alone",106
"4550","PA","Juniata County","API_combo",138
"4551","PA","Lackawanna County","API_alone",1660
"4552","PA","Lackawanna County","API_combo",1953
"4553","PA","Lancaster County","API_alone",7212
"4554","PA","Lancaster County","API_combo",8180
"4555","PA","Lawrence County","API_alone",270
"4556","PA","Lawrence County","API_combo",371
